"ATMIN",17.5801,14.1086,14.3612,10.2564,22.2732,10.5499,13.5313,14.7836,15.0522,16.4154,13.2865,11.9171,12.496,14.1713,11.7735,16.1732,7.33015,10.7885,8.62599,11.47,21.888,10.9744,16.1231,11.1468
"ATN1",7.02985,11.0833,18.0402,8.59025,14.3787,9.03755,12.2883,21.4738,13.0479,16.09935,16.9891,17.6291,11.17975,15.8251,20.9508,17.6379,13.68835,12.32195,10.11735,9.82025,24.7803,20.62525,19.67065,16.6682
"ATOH1",0.181265,0.786994,0.0125184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATOH7",0.0199191,0.187139,0.0673875,0.00954521,0,0.0117058,0.0309479,0.0557004,0.0548296,0.152863,0.204606,0,0.0168394,0.0147678,0.0158878,0,0.0330906,0.048904,0,0,0.580694,0.116871,0.338201,0.0148736
"ATOH8",1.34616,1.66758,27.5525,23.9731,0.711809,9.09039,11.7566,4.04007,8.10586,3.42282,5.41416,24.8896,10.6083,3.23014,0.455969,0.845898,11.5035,12.3767,6.52282,5.96217,10.4149,10.0504,11.8599,5.03139
"ATOX1",139.511,133.909,65.6707,141.811,85.7781,125.125,233.546,71.5805,204.239,95.9278,232.857,70.707,134.421,213.119,90.0581,76.2446,172.881,159.07,162.454,139.997,73.7614,72.3341,170.171,184.589
"ATP10A",10.6728,2.42025,4.40505,8.62145,0.861565,4.96353,5.03749,3.8073,15.081,9.29467,1.88426,6.55271,5.89588,4.56288,0.167294,1.36253,0.693161,3.62505,1.87066,3.34677,0.105501,1.89242,0.930981,6.74451
"ATP10B",2.2159,16.3702,1.76556,2.15593,1.62844,0.882609,4.45184,1.13868,0.602469,2.09186,3.49866,2.18977,0.975282,3.50697,0.103006,3.46237,1.83407,2.91535,0.525694,0.00921317,0.0159204,1.10461,3.58155,0.770824
"ATP10D",8.08787,3.62817,2.11764,4.13382,5.60973,3.89987,4.86522,9.04416,4.22298,2.48451,6.31557,2.28722,3.6893,6.41716,9.73603,9.64766,6.30743,3.47918,4.38759,5.76801,3.94581,4.58688,4.78986,2.76448
"ATP11A",2.770995,4.35202,4.7869,8.88905,2.511925,5.565063,4.26589,3.08775,5.7042,5.3424,3.326895,5.40595,1.506285,5.06375,1.15132,0.878265,5.34,2.964555,2.082855,2.5195904,0.1838335,6.7401,4.804205,3.393325
"ATP11B",14.5806,17.2539,8.66819,13.2337,17.7697,11.9663,18.535,11.162,11.2158,10.414,13.414,13.7956,9.62635,10.1294,22.4001,12.8273,8.22066,10.6476,7.59719,12.8926,13.7071,11.3805,11.1912,12.6003
"ATP11C",4.69087,4.38134,3.43526,3.83047,7.04874,6.72132,5.19044,8.63471,5.57102,6.96062,7.2098,5.3665,4.15784,9.03511,9.59529,5.22222,5.59831,4.65101,6.40617,8.01778,7.64671,6.78051,6.44671,2.5342
"ATP12A",0.696678,0.00864353,0.00377608,0.00748614,0,0.00458858,0,0,0.0107279,0.00598067,0.067754,0.0167604,0.00660504,0.00578158,0,0.00542517,0.0323468,0.00637491,0,0,0.00582343,0.0228388,0,0.0348937
"ATP13A1",11.1589,15.4825,15.1362,22.3336,18.0419,23.1074,23.2157,16.3488,23.9765,28.3127,25.8921,18.9832,23.6708,30.7726,20.1611,24.2738,26.8439,22.3992,23.5326,56.5739,33.9615,10.7654,53.7486,17.4245
"ATP13A2",9.78867,19.5794,21.012,13.6967,16.4602,15.28,26.3904,12.0049,29.9554,20.4433,26.7017,17.1771,26.7894,43.2102,34.3156,18.8917,22.8657,18.3813,15.7382,20.7273,18.1487,18.5994,41.6536,18.986
"ATP13A3",17.2866,27.9029,21.2732,30.6427,27.5615,36.8566,32.6409,27.037,20.3107,30.4518,24.8485,35.8069,18.2568,23.0594,48.2864,15.982,31.7124,27.1919,14.2104,11.3917,20.3466,24.7488,18.7168,22.0659
"ATP13A4",1.91172,0.262888,0.128473,0.0601713,0.0292176,0.0857752,0.0102447,0.0300551,0.0235259,0.0282417,0.0482968,0.320214,0.612332,0.100967,0.053338,0.106778,0.0746392,0.0167975,0.393968,0.428105,0.489484,0.0273743,0.146705,0.00985457
"ATP13A5",0.260619,0.0141274,0,0.00859712,0,0.0211013,0,0,0,0.013763,3.38328e-09,0.00851371,0,0.039893,0,0,4.96021e-10,0,0.00504825,0.0491219,0.0757783,0,0.0675902,0
"ATP1A1",282.569,526.182,882.211,607.222,1202.82,527.344,330.867,214.179,610.236,1353.14,966.655,418.324,320.888,722.656,122.6,263.253,935.403,424.405,121.346,80.0657,109.364,396.149,726.516,545.779
"ATP1A2",0.197773,0.0902033,0.0761283,0.00297275,0.00854844,0.115966,0,1.13177,0.00613533,0.412973,0,2.33708,0.166422,0.105726,0.0695442,0.0310143,0,0.00506163,0.67196,1.64193,42.3533,1.128,0.186939,0.0111928
"ATP1A3",0.155032,0.152178,0.2989485,0.0479752,0.611865,1.82653,0.5186,0.084104,0.392147,0.01546265,0.2757565,0.128128,0.32092,0.122806,0.1513885,0.2201075,0.1791985,0.2652195,0.443578,0.768835,0.585275,0.0289948,0.0656905,0.020295
"ATP1A4",0.0181909,0.0880733,0,0.0174559,0,0.133058,0.178884,0.0145309,0.485302,0,0.046308,0.00502342,0.0615628,0.209652,0,0.0922985,0,0.071186,1.24713,1.19414,0.09945,0.0536797,0.600981,0.00539085
"ATP1B1",21.7881,259.973,46.0323,14.622,44.3988,3.69832,125.4,41.054,6.91486,26.6657,85.242,4.91377,35.747,122.852,7.59216,20.3865,48.9856,34.8454,31.5585,4.42863,90.026,12.9997,92.537,22.5192
"ATP1B2",0.630971,1.43906,1.02732,0.240842,0.262616,4.60869,3.09068,8.87359,0.145344,2.95104,3.37946,3.70281,1.20792,9.47855,0.105264,0.502268,0.70852,1.3389,2.4779,0.763168,2.51188,1.61169,6.27876,2.12082
"ATP1B3",176.059,151.223,80.6272,239.322,146.8,134.358,161.846,233.437,154.089,136.658,153.934,76.7478,87.3932,567.038,134.221,100.605,149.433,181.958,50.8724,33.8147,92.3402,64.2017,152.288,229.433
"ATP1B4",0,0,0,0.00170781,0,0,0,0,0.00489413,0,0,0,0,0,0,0,0,0,0,0,0.00531374,0,0,0.0248593
"ATP2A1",0.166915,0.965988,0.279827,0.234801,0.252756,0.559926,0.360861,0.48458,0.347077,1.62495,0.476406,0.530213,0.141103,0.229176,0.239171,0.195057,1.72649,0.116077,0.590048,0.826821,7.34371,0.5479,0.986009,0.229374
"ATP2A2",72.4177,66.1202,72.4549,61.7403,33.2493,121.435,70.3035,103.385,63.0288,99.5896,81.6951,68.4817,52.0781,46.4456,61.6291,52.4418,80.2731,84.659,24.5251,25.0708,60.1397,72.727,93.8617,76.3445
"ATP2A3",6.1299,14.4181,0.373524,0.970197,1.64749,0.686645,10.3782,9.8273,17.217,0.302906,13.3769,1.45198,19.9116,5.89021,1.7174,17.4953,0.423341,6.31538,55.6744,136.695,0.562336,4.90475,5.96773,3.47951
"ATP2B1",11.0151,20.2391,8.84019,7.80336,6.04165,14.7214,10.3531,20.0136,9.78019,12.1437,21.1116,8.06261,7.50738,12.2399,37.9174,13.1171,12.5557,9.10281,7.5824,10.7805,24.427,18.5783,13.3324,12.7279
"ATP2B2",0.0301511,0.0034625,0.0101403,0.00149857,0.0032779,0.059668,0.0276529,0.33064,0.0162,0.00239259,0.637021,0.0268113,0.0596933,0.0151532,0.168152,0.011627,0.00258699,0,0.0253136,0.131404,0.0831682,0.0252371,0.030264,0
"ATP2B3",0.0178249,0,0.0205563,0.0224114,0,0.0190241,0,0.821305,0.0111142,0.01810975,0.0053277,0.0075268,0.088203,0,0,0,0,0,0,0.0134311,0.03999495,0.003076405,0,0.0301828
"ATP2B4",27.8675,20.3562,34.2741,21.5289,15.1591,97.1028,35.0768,35.6843,28.7919,31.4163,38.3348,14.0479,17.9917,21.6086,19.7374,20.698,9.26778,27.3318,15.6359,17.6872,4.17754,34.0287,33.1594,42.3657
"ATP2C1",35.9172,30.2547,55.3103,51.3481,61.9941,58.3003,47.4584,26.8005,51.1247,30.7888,42.4275,50.0686,47.4496,35.1737,55.559,37.9717,63.3121,40.3135,18.6799,18.4565,29.4842,26.2638,31.7612,46.3298
"ATP2C2",2.42577,2.28195,0.261323,0.0407727,0.0226902,0.0201444,0.16921,0.331462,0.0679289,1.74906,0.148776,0.155593,0.459762,0.0937874,0.0314841,0.0221606,0.00213653,0.0830257,0.179274,0.304448,0.411501,0.0297788,0.268437,0.0491707
"ATP4A",0.022511,0,0.0655394,0,0,0,0,6.37544,0.037413,0.222594,0.0355271,0.0682998,0.0127417,0.0804505,0,0.0763929,0.0125028,0,0.320275,0.588992,0.0225069,0.241181,0.0419594,0.0406963
"ATP4B",0.0298337,0.0329747,0,0.0190616,0.00951872,0,0,0,0,0.0152632,0,0,0.050442,0,0,0.0138326,0,0,0.0147605,0,0.0594681,0,0,0.13366
"ATP5A1",344.482,203.043,396.5,291.395,442.154,419.181,242.681,292.518,271.526,308.572,163.815,234.888,221.067,341.92,380.059,157.459,623.545,118.251,168.816,176.09,263.981,148.704,327.265,187.683
"ATP5B",457.024,330.024,293.775,320.771,268.794,584.258,301.596,356.959,360.438,384.674,389.24,242.609,262.569,263.359,250.495,213.995,499.197,256.017,187.437,205.512,251.563,234.49,405.315,409.901
"ATP5C1",155.835,164.463,177.608,212.916,246.941,146.498,94.2406,178.533,190.974,217.235,125.685,85.0693,165.746,168.432,118.36,64.0656,118.468,116.664,104.41,108.06,111.559,108.944,177.259,124.687
"ATP5D",71.2607,84.612,58.8742,95.4348,115.912,118.391,68.6271,87.0836,92.6227,164.22,121.728,73.611,92.5629,160.597,126.222,62.2143,47.3109,51.5093,121.862,115.12,94.0352,59.7338,88.9686,91.1844
"ATP5E",99.4853,121.228,98.4383,142.024,128.433,106.544,96.1514,81.1923,135.114,90.0156,139.804,79.287,127.75,125.005,114.354,69.2838,107.538,115.344,99.7314,100.233,121.981,134.684,148.176,124.425
"ATP5EP2",3.34166,4.26801,3.38648,4.04654,4.22295,4.03598,3.84595,3.34934,5.20973,3.18282,4.93606,3.39502,5.08146,5.1558,3.16842,3.07181,4.31803,4.83822,4.89132,3.34139,6.98501,5.9647,7.76204,4.65045
"ATP5F1",229.903,188.279,178.593,220.94,297.698,299.958,145.296,189.622,201.369,222.265,159.922,137.536,149.16,146.1,214.254,110.177,211.68,143.876,120.443,143.826,237.752,135.395,186.297,186.216
"ATP5G1",120.516,131.248,186.338,225.029,188.007,373.214,108.97,91.2307,119.947,238.957,173.235,120.797,119.73,297.575,133.145,68.9371,113.866,121.867,103.416,93.2193,209.813,76.3959,270.89,214.86
"ATP5G2",400.203,299.848,437.791,857.848,290.57,343.975,241.019,273.547,410.912,618.803,298.483,312.184,302.457,275.572,240.529,248.025,553.832,518.219,330.832,390.849,302.034,308.287,519.104,411.056
"ATP5G3",357.698,283.331,146.046,206.506,265.589,355.254,187.317,196.597,280.383,274.669,232.297,155.806,231.691,242.217,161.43,113.859,172.27,125.58,144.114,140.459,294.088,174.61,339.398,317.358
"ATP5H",231.082,198.757,232.59,300.629,337.733,447.45,174.846,163.627,218.513,317.247,265.977,135.385,145.647,305.533,193.026,139.101,744.717,184.762,143.782,141.046,182.563,186.04,194.477,219.265
"ATP5I",253.015,308.981,227.848,345.332,360.945,214.011,169.298,193.682,276.589,300.523,252.509,190.1,192.869,261.987,180.891,121.092,283.927,219.682,236.411,219.957,301.034,142.295,329.617,356.278
"ATP5J",169.481,220.217,66.5746,129.316,169.95,200.377,117.899,182.411,193.604,160.563,130.372,128.613,121.194,279.588,131.466,88.5764,221.278,98.8242,101.383,95.6512,168.092,114.214,173.273,153.385
"ATP5J2",488.769,520.527,569.827,437.684,388.71,476.516,375.37,279.676,614.059,410.437,263.327,646.172,289.21,750.241,323.16,316.107,785.643,532.166,278.015,245.441,568.412,199.753,454.38,998.666
"ATP5J2-PTCD1",1.34212e-218,0.102757,0.150937,2.03233e-278,0.112146,0.0464252,0.0689834,0,0,0.119225,0,0.575064,0,1.16764e-226,0.296855,0,0.564202,0.136409,0.125406,3.59975e-252,0.290277,0.136458,0.400871,0.1786
"ATP5L",140.1795,176.4415,116.4745,86.7085,64.483,121.526,127.675,115.0425,141.7035,65.909,94.2155,76.2285,98.171,129.986,145.964,83.466,56.4315,147.3925,128.139,156.3855,72.381,66.692,87.0545,147.5225
"ATP5L2",0.206677,0.102753,0.0499931,0.0595204,0.0495695,0.109549,0.0486168,0.0727926,0.0857945,0.0478471,0.0492534,0.044834,0,0.0769502,0,0.0721501,0.0691418,0.0170218,0.0463275,0.0625361,0,0.0610968,0.0672822,0.0310794
"ATP5O",181.639,156.896,74.0733,162.424,213.852,193.509,125.091,174.039,123.135,153.595,87.9515,87.162,102.07,210.48,137.814,90.2122,233.029,82.0547,118.963,117.112,146.644,93.6135,132.082,123.38
"ATP5S",16.6475,7.73942,6.80529,6.86823,11.4939,10.3729,5.55112,5.85103,7.15763,8.58423,5.46074,10.1533,7.25938,10.1624,7.87053,7.8298,21.2874,10.6286,4.4003,8.3556,8.65206,6.17227,9.67054,7.45465
"ATP5SL",11.0422,11.7721,8.627,9.88645,10.5073,9.9728,7.3846,8.63895,9.74555,68.8895,10.567,4.36153,7.83675,10.2806,13.70545,9.4807,8.64805,8.24565,8.3916,8.6846,11.602,8.72565,20.2749,8.90245
"ATP6AP1",27.64355,27.8679,36.1852,32.8646,46.1655,27.75835,62.46,39.65045,55.444,40.78625,75.367,50.171,50.723,75.304,32.47155,52.673,143.2125,54.149,36.8643,22.97525,28.97825,35.443,69.3225,70.5855
"ATP6AP1L",0.450667,0.854836,2.01855,1.43591,2.11594,1.01138,0.920063,0.947588,0.722685,1.67919,1.75477,0.841983,0.716433,0.724625,0.325979,1.8898,2.33961,1.73551,1.49645,3.29017,1.42743,1.26856,1.05388,0.636968
"ATP6AP2",99.0115,77.7597,69.9729,64.5267,89.8404,82.802,132.147,81.4024,76.0763,46.7332,75.1529,98.8063,81.229,148.083,84.4117,96.7459,105.165,145.008,62.2418,41.2101,57.8581,78.3227,133.101,102.278
"ATP6V0A1",27.3524,24.3453,48.9696,21.8571,27.0297,21.5825,30.5078,17.0788,48.2335,35.5271,29.0392,26.1516,30.7506,31.0281,9.22093,17.1556,23.7163,25.5615,25.4731,14.5872,24.6529,14.1629,21.8089,78.3031
"ATP6V0A2",7.65118,6.26235,2.9818,4.41716,8.66966,8.03406,9.23266,5.28181,9.6141,6.82826,6.94737,6.38703,5.34313,3.76693,6.16684,7.01047,12.4389,7.44425,4.21188,7.71294,9.09185,10.2508,8.96783,6.3541
"ATP6V0A4",1.86814,0.115238,24.9337,2.36731,0.831126,0.10308,0.103899,0.0216584,0.320482,0.814771,1.09198,3.90543,0.376976,12.2517,0,0.00625704,0.661258,10.9895,0.0266687,0,0.135221,0.496822,5.62048,3.30404
"ATP6V0B",89.9508,139.111,87.1222,96.1828,99.9753,94.3381,142.46,99.5712,219.836,74.1746,171.784,87.9782,124.097,106.369,100.26,76.6691,128.235,160.197,134.461,80.7754,91.5537,85.694,123.592,192.093
"ATP6V0C",122.536,123.715,156.145,118.465,185.17,71.3018,232.779,143.454,337.964,283.583,281.036,228.504,247.063,242.466,94.6823,112.385,190.748,252.496,147.976,106.236,219.929,61.3386,244.801,394.267
"ATP6V0D1",61.7358,61.733,38.8154,31.7825,46.5636,22.4217,79.7835,61.5228,121.957,37.8599,74.2516,36.8698,87.8786,71.8109,41.6483,51.6068,54.0075,60.6263,73.9681,51.069,73.9429,27.9855,73.6073,83.3672
"ATP6V0D2",0.173311,0.249066,0,0.257292,0.11602,0.0814091,1.57402,0.0718238,0.317374,0.212342,0.437298,0.124003,4.72421,0.367707,1.05331,0,0.105286,0.0377289,3.56545,0.108488,0.017232,0.092936,0.146159,0.2065
"ATP6V0E1",218.723,217.686,151.541,145.054,189.198,161.304,323.02,145.586,248.688,127.627,367.488,115.112,248.399,292.894,126.393,149.179,321.741,310.433,197.613,209.765,67.8108,127.548,123.338,295.194
"ATP6V0E2",12.7098,15.6069,35.1603,12.0681,31.4119,2.1167,16.9108,16.2076,8.24997,26.7481,21.1361,9.14618,7.30005,77.1972,26.3118,27.7246,49.1125,33.8178,20.7721,25.6935,47.0437,6.98869,29.3156,46.2505
"ATP6V1A",40.7192,24.044,30.1539,27.5285,38.1868,23.3456,39.1963,26.8746,31.3959,21.4216,33.0241,34.1513,30.1531,15.1988,19.5995,14.6265,19.3431,22.2976,13.3326,10.6338,15.4929,13.9227,29.4442,43.8517
"ATP6V1B1",1.260455,0.93632,0.2612415,0.395184,0.777705,0.56868,0.246046,0.327318,0.241752,0.67721,0.78202,0.58537,0.276004,0.521105,0.2088285,0.616505,0.0977125,0.119509,0.1590775,0.04587995,1.73035,2.051315,0.4091935,0.690115
"ATP6V1B2",81.5501,58.2525,110.182,77.9584,185.925,86.986,155.142,37.4998,70.352,57.6181,116.433,153.302,78.7916,60.1888,21.593,51.0963,191.365,107.984,59.4872,28.8433,37.4777,67.4916,32.7865,203.742
"ATP6V1C1",56.5039,36.4479,47.3361,27.2171,46.1192,104.258,42.6988,23.7493,99.3119,29.808,39.1394,64.2328,53.5678,33.7194,18.2678,11.5226,39.4668,28.3368,13.2343,9.32844,12.421,39.3702,31.6621,81.6365
"ATP6V1C2",2.34015,1.36389,0.326201,0.526864,0.222517,0.406718,0.528413,1.2802,0.591998,0.290811,1.08351,0.155167,0.324236,0.270855,0.30432,0.247347,1.19771,0.485498,0.476268,1.0836,0.733559,14.4828,0.526442,0.333422
"ATP6V1D",80.0828,56.5154,69.8819,61.5947,102.965,78.4773,64.1241,87.1913,87.8203,47.0939,53.4094,50.9016,47.7872,62.0415,122.254,54.1569,42.8903,90.6082,29.1681,25.1806,45.6944,44.3711,66.8893,101.701
"ATP6V1E1",132.691,63.0118,112.654,183.547,138.673,113.357,129.053,117.113,109.643,116.99,151.077,127.67,100.979,119.958,97.328,59.4716,276.922,187.345,61.4789,60.4691,63.9549,68.2487,117.825,150.545
"ATP6V1E2",5.69611,1.66844,10.279,4.17264,8.38396,2.74335,2.94276,3.68131,3.5986,4.08386,3.27266,8.39008,2.72902,4.9882,1.42895,4.22976,2.58017,3.50925,3.09077,3.76693,2.2245,6.8255,9.47767,7.7915
"ATP6V1F",246.424,151.374,178.617,192.36,192.598,138.75,235.554,111.249,216.993,199.883,226.963,155.274,207.606,202.603,141.08,131.211,366.116,267.966,233.761,112.861,130.587,94.6506,205.935,444.724
"ATP6V1G1",196.38,100.359,224.965,241.331,196.059,134.745,113.588,192.686,212.851,226.362,245.589,249.174,163.422,104.476,86.5434,52.5946,289.451,235.994,90.5615,109.889,102.952,116.268,219.033,130.761
"ATP6V1G2",0.0205855714285714,0.0614514285714286,0.0993245714285714,0.156175714285714,0.0825051428571429,0.298548571428571,0.034502,0.144002857142857,0.1215,0.263704285714286,0.0676335714285714,0.066814,0.0535995714285714,0.101124142857143,0.0316011428571429,0.119526428571429,0.261815714285714,0.0458415714285714,0.131118428571429,0.299118571428571,0.647338571428571,0.0447742857142857,0.05125,0.0575278571428571
"ATP6V1G2-DDX39B",1.59083,1.72869,1.49004,0.855175,1.60333,3.28528,1.09052,2.3118,3.08859,1.46742,1.26702,0.568071,0.449387,1.09419,0.143008,2.74253,1.56445,2.01874,0.814899,0.226069,2.41134,0.130046,0.60999,0.284818
"ATP6V1G3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022237,0,0.03437585,0,0
"ATP6V1H",40.047,38.8008,38.7151,31.2495,38.3516,37.6335,47.7512,29.3801,191.57,32.5963,59.8468,43.3605,63.0057,65.0151,14.069,20.0289,36.525,34.1878,26.9932,24.3978,29.9965,29.9109,50.2594,39.5186
"ATP7A",3.85746,2.457395,2.887245,3.822645,4.794595,15.2426,2.96167,1.978925,2.867165,2.01039,1.22708,1.647905,1.52153,2.50599,1.0631,1.81447,3.123735,2.488205,0.902345,0.97058,1.40889,1.92951,2.085575,1.928485
"ATP7B",0.657145,4.21311,0.84431,1.93887,1.35023,1.62789,0.623679,1.23344,1.34269,1.65067,0.969368,1.09811,0.818485,0.583617,0.536481,0.334806,0.14206,0.486087,0.293691,0.218997,2.40921,0.880536,1.48694,1.42493
"ATP8A1",0.829439,7.18899,0.187212,0.94159,1.12914,1.1792,2.54596,4.1784,2.88714,3.35623,1.81719,1.4258,5.86492,2.43088,0.251399,1.89262,2.00654,1.68593,5.73243,14.068,1.8988,3.7326,8.50042,0.170417
"ATP8A2",0.114792,0.128969,0.68903,5.76903,0.408645,0.293687,0.320403,1.36204,0.587336,0.216484,4.92078,0.462815,0.344781,0.368932,0.110911,0.0836377,1.70063,0.103795,0.227792,0.182959,0.459088,6.86515,0.187273,0.23997
"ATP8B1",2.41988,19.0588,0.445023,0.524569,0.478411,1.00298,0.581196,5.42267,0.441382,0.537246,0.260892,0.86547,1.07532,1.00596,0.454909,0.887998,0.347278,0.294381,2.37295,1.07667,0.330737,1.96157,0.743988,1.37596
"ATP8B2",9.21083,6.95217,40.8581,12.238,26.688,20.8463,21.9059,12.7667,33.6328,18.127,18.785,17.0843,11.8612,11.7311,11.2269,15.0784,10.1177,26.2847,15.5358,21.3892,12.4392,18.4857,30.1369,51.0296
"ATP8B3",0.839692,0.479468,0.615899,0.0624101,1.39066,0.840414,0.910121,0.389489,1.35466,1.04991,1.40714,1.07421,0.827423,0.642504,3.50156,1.26585,0.37897,0.860818,0.703628,1.00372,0.15479,1.67825,0.571645,1.19365
"ATP8B4",0.578791,0.929557,0.199385,0.348144,0.4008,0.464775,1.64535,1.33868,0.699434,0.158047,1.35158,0.367928,1.90805,0.946318,0.419276,1.78115,0.732726,1.43862,1.70129,1.7698,0.27539,2.60687,0.538728,0.456958
"ATP9A",4.96348,10.9149,11.5798,3.58879,24.9035,6.11538,9.05655,5.48515,5.84808,27.6362,11.7477,3.44005,9.41845,7.91977,16.1101,8.95609,0.762144,2.02529,3.18629,1.95928,15.336,21.6458,45.1392,14.1431
"ATP9B",2.87115,2.93867,3.87212,2.245035,3.89419,4.014335,4.21114,5.67245,2.722545,3.51326,2.339885,2.98557,3.231825,5.68725,2.259775,4.38221,4.90973,2.887275,3.75733,3.79976,3.02512,2.97305,2.145025,1.78604
"ATPAF1",23.3888,29.4754,40.0825,21.6935,56.4582,34.076,29.1741,42.9122,24.2139,27.9868,31.2422,28.8897,22.3502,21.0792,43.2064,16.8334,39.7812,27.5172,16.3339,20.7481,41.0396,16.1844,34.7651,35.6059
"ATPAF2",9.06133,7.89292,12.9875,13.2511,11.137,21.3262,14.3789,10.0787,4.95332,9.52943,14.1352,9.18474,9.10144,10.3063,5.35966,9.65632,11.1986,13.0599,14.5089,18.7066,11.128,7.23312,15.7921,14.0344
"ATPIF1",100.208,166.899,66.9249,62.5037,44.2806,65.2178,92.1447,94.8388,104.039,95.0027,97.5433,75.6906,141.202,108.888,137.432,82.5493,94.0968,88.6712,120.748,142.564,141.659,84.8843,158.127,100.624
"ATR",4.73424,11.3273,9.86202,16.6555,10.4925,11.7302,9.65066,11.6029,9.0265,6.58777,17.9964,13.6753,8.86336,12.8246,7.24437,10.8747,8.57306,12.1801,11.1674,17.6475,13.8291,6.97826,10.0187,10.4377
"ATRAID",153.652,80.0686,112.431,81.5616,99.9006,38.959,103.554,75.0903,89.8285,57.9037,115.419,63.0343,105.098,109.424,59.3055,114.346,64.234,137.791,85.2527,64.6057,78.2281,108.226,165.504,118.078
"ATRIP",4.57677,2.63331,4.69257,4.27358,5.11129,4.85746,4.3342,2.59154,3.86012,4.77356,6.55536,2.94225,3.72044,3.58038,6.62051,4.85455,4.30742,3.47286,4.34612,4.94181,8.77431,5.18707,4.72692,4.35829
"ATRN",16.0892,14.3714,22.0062,11.5811,9.491,15.3778,12.6,15.7112,11.9459,20.1099,17.8847,20.2761,13.3862,14.1315,17.9709,23.8917,18.0914,27.472,6.50847,3.16988,11.4141,13.7498,18.6819,21.7586
"ATRNL1",1.59302,0.4008475,3.21311,0.583305,2.587325,1.048545,0.2844195,2.939055,0.2339745,1.20458,0.2075105,2.30342,0.655405,0.2257645,0.1771835,0.32197,1.64273,2.0841,0.1436665,0.245678,0.838675,0.554555,1.43729,1.770155
"ATRX",3.352465,5.1112,0.784375,3.592635,4.6048,6.47945,3.84355,4.717,3.20349,7.45295,4.01671,7.0211,2.44696,3.235085,4.542605,3.76898,1.10337,2.92132,3.147535,4.44803,3.933355,7.9314,4.11303,4.00293
"ATXN1",6.35771,8.56287,3.38285,2.68527,6.5218,5.90754,9.95845,5.77272,5.17147,7.42441,8.30933,4.25204,6.20665,5.49689,7.71256,12.5379,3.57987,6.92881,6.41773,4.54391,2.69886,6.4147,7.85588,7.47986
"ATXN10",95.3325,43.5375,123.991,183.051,100.529,139.257,70.7084,136.567,79.8532,123.691,77.0636,59.6922,74.595,89.0177,89.6149,51.6089,61.5607,136.599,50.467,60.9781,184.08,68.0006,226.884,90.9868
"ATXN1L",5.85135,4.27138,6.76076,3.3322,8.63296,3.96143,6.69988,6.98915,5.22882,6.55757,7.95519,6.3838,4.56812,7.26282,5.61718,5.177,5.21064,4.15068,4.87182,5.42363,7.93641,10.147,7.63375,5.77399
"ATXN2",6.05829,9.88883,11.1058,10.1603,7.33393,15.7685,9.79106,17.176,10.0581,15.1283,10.8095,11.1812,7.80127,5.30023,11.3783,10.7757,13.499,10.6208,8.52071,10.0761,23.5436,13.3725,20.1719,8.96736
"ATXN2L",18.9788,29.1346,39.3071,31.4933,53.5339,28.8083,35.1235,35.1943,31.726,79.6368,39.9057,59.2786,31.9092,34.0252,46.1614,39.0937,91.7018,31.3032,37.2324,72.7176,91.1264,34.7512,48.6616,27.8434
"ATXN3",10.698,6.99278,3.94295,4.43364,6.40427,13.7922,8.45204,5.22597,6.42746,7.22822,5.01513,5.26381,6.61057,5.69006,20.0524,6.48126,9.93213,6.01585,5.90792,5.67879,8.28656,7.74181,11.6986,6.44584
"ATXN3L",0,0,0,0,0,0.00488254,0,0,0,0.187409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATXN7",2.50725,4.6352,2.91963,3.29974,3.99058,3.5911,5.39199,5.48888,4.11908,3.64536,4.5134,7.59901,2.86949,1.56955,6.3852,5.10395,4.7284,2.6671,3.66571,6.84204,3.26895,5.56406,2.68294,3.15094
"ATXN7L1",7.26169,5.30976,3.89588,2.52821,3.24988,6.16197,5.66705,3.13687,4.32531,4.82722,2.58198,9.20465,2.26327,2.76975,2.39484,6.16824,12.8455,7.09723,3.63605,4.4914,1.94622,3.02791,4.64934,9.97003
"ATXN7L2",0.902742,3.07512,1.67451,0.953746,1.02637,2.97086,1.71827,2.41708,2.00948,2.28237,3.27484,1.36324,1.48062,1.32934,1.73279,2.20248,1.89794,0.832058,2.80171,4.77239,16.8876,2.34613,2.01825,0.845123
"ATXN7L3",13.2208,17.04,13.7194,16.4973,12.103,22.4028,16.5328,17.1743,10.6276,26.4979,15.404,15.566,12.826,15.0631,22.0869,16.9037,12.8196,12.6395,18.161,25.954,31.5182,12.5472,27.4906,19.6557
"ATXN7L3B",30.0495,30.8753,43.4984,32.8378,18.0899,32.6241,16.8011,28.9235,27.9866,41.7264,23.2513,30.9458,23.7953,19.3323,16.9678,33.5786,34.492,26.9005,22.9107,29.9381,33.7354,28.9539,46.9138,24.6148
"AUH",5.48299,11.2305,17.0543,6.84572,14.6141,11.1369,8.75754,20.917,8.80068,16.7542,18.9045,9.62355,6.1128,6.4255,10.5567,4.26458,21.0924,5.03747,6.26336,7.14177,8.08307,7.08652,9.7445,3.76715
