"GENE_SYMBOL","GSM4673094--P2","GSM4673095--P2","GSM4673096--P2","GSM4673106--P7","GSM4673113--P23","GSM4673114--P23"
"FAM227A",0,5,0,0,2,6
"FAM227B",0,2,0,1,4,0
"FAM228A",3,0,0,0,0,0
"FAM228B",11,11,6,5,17,14
"FAM229A",0,3,0,8,9,22
"FAM229B",5,7,3,1,0,1
"FAM24A",0,0,0,0,0,0
"FAM24B",0,0,1,1,5,0
"FAM25A",0,0,0,0,0,0
"FAM25C",0,0,0,0,0,0
"FAM25G",0,0,0,0,0,0
"FAM32A",111,87,120,61,31,53
"FAM3A",42,28,21,41,16,28
"FAM3B",23,25,33,23,0,0
"FAM3C",43,28,19,20,9,14
"FAM3D",144,218,380,11,357,349
"FAM43A",45,39,14,60,30,48
"FAM43B",0,0,0,0,0,0
"FAM47A",0,0,0,0,0,0
"FAM47B",0,0,0,0,0,0
"FAM47C",0,0,0,0,0,0
"FAM47E",2,5,1,3,6,3
"FAM47E-STBD1",0,0,0,0,0,0
"FAM49A",34,12,13,20,6,17
"FAM49B",35,60,47,31,21,12
"FAM50A",111,76,57,136,79,143
"FAM50B",12,14,7,19,9,17
"FAM53A",16,19,13,8,8,8
"FAM53B",83,110,54,149,134,159
"FAM53C",16,19,19,29,7,29
"FAM71A",0,0,0,0,0,0
"FAM71B",0,0,0,0,0,0
"FAM71C",0,0,0,0,0,0
"FAM71D",0,1,0,0,0,0
"FAM71E1",1,1,0,1,0,1
"FAM71E2",0,0,0,0,0,0
"FAM71F1",0,0,0,0,0,0
"FAM71F2",2,0,0,1,0,0
"FAM72A",4,0,0,1,0,0
"FAM72B",1,1,0,0,0,0
"FAM72C",0,0,0,0,0,1
"FAM72D",0,0,0,0,0,0
"FAM76A",2,9,8,4,6,10
"FAM76B",13,22,24,12,11,12
"FAM78A",24,14,8,31,18,15
"FAM78B",1,2,7,0,6,9
"FAM81A",2,0,2,0,1,1
"FAM81B",0,0,0,0,0,0
"FAM83A",19,9,17,0,0,4
"FAM83B",7,10,15,3,0,4
"FAM83C",1,0,0,1,0,0
"FAM83D",13,13,12,3,5,0
"FAM83E",321,405,454,471,900,1479
"FAM83F",42,87,49,65,54,43
"FAM83G",17,15,16,38,19,23
"FAM83H",111,284,144,257,156,266
"FAM86B1",5,4,1,0,1,0
"FAM86B2",0,0,0,0,0,0
"FAM86C1",6,0,1,0,1,3
"FAM89A",8,7,1,9,2,12
"FAM89B",12,20,13,13,14,24
"FAM8A1",20,31,38,31,11,9
"FAM90A1",0,0,1,1,0,0
"FAM90A26",0,0,0,0,0,0
"FAM91A1",92,95,100,56,25,31
"FAM92B",0,0,0,0,0,0
"FAM98A",75,35,64,33,20,19
"FAM98B",88,88,90,56,37,80
"FAM98C",57,73,79,62,67,82
"FAM9A",0,0,0,0,0,0
"FAM9B",0,0,0,0,0,1
"FAM9C",0,0,0,0,0,0
"FAN1",22,57,27,21,23,24
"FANCA",6,3,6,6,3,2
"FANCB",0,1,6,0,0,1
"FANCC",27,57,20,56,13,22
"FANCD2",33,31,23,5,10,11
"FANCD2OS",0,0,0,0,0,0
"FANCE",8,10,10,5,5,8
"FANCF",25,30,26,17,15,21
"FANCG",16,12,8,15,12,5
"FANCI",39,19,35,11,10,10
"FANCL",13,11,12,12,8,9
"FANCM",20,11,18,6,3,6
"FANK1",4,0,0,2,1,0
"FAP",7,2,2,4,0,0
"FAR1",19,22,24,16,10,9
"FAR2",40,98,66,67,61,110
"FARP1",331,404,297,723,47,87
"FARP2",87,137,70,65,60,104
"FARS2",5,4,8,5,5,3
"FARSA",63,27,68,28,8,29
"FARSB",331,193,194,48,110,146
"FAS",1,1,4,2,4,2
"FASLG",4,1,0,2,0,0
"FASN",91,221,104,196,48,92
"FASTK",32,38,28,56,29,63
"FASTKD1",8,10,8,1,5,3
"FASTKD2",12,12,23,14,6,17
"FASTKD3",5,6,2,9,2,1
"FASTKD5",44,63,59,57,30,29
"FAT1",50,59,59,36,20,41
"FAT2",0,0,0,0,0,0
"FAT3",0,0,0,0,0,0
"FAT4",0,2,1,2,3,7
"FATE1",0,0,0,0,0,0
"FAU",133,248,156,164,207,198
"FAXC",2,5,2,0,0,0
"FAXDC2",8,0,7,23,0,18
"FBF1",11,32,5,10,11,12
"FBL",282,128,232,81,85,82
"FBLIM1",15,31,23,40,23,47
"FBLL1",0,0,0,0,0,0
"FBLN1",19,11,5,3,4,5
"FBLN2",57,54,6,119,11,40
"FBLN5",9,4,6,11,6,5
"FBLN7",0,2,0,1,0,2
"FBN1",15,5,8,11,7,5
"FBN2",7,0,0,7,0,1
"FBN3",0,0,1,0,0,0
"FBP1",73,96,51,346,59,72
"FBP2",0,0,0,0,0,0
"FBRS",28,65,32,77,39,57
"FBRSL1",45,67,58,54,29,59
"FBXL12",13,9,15,10,7,15
"FBXL13",0,0,0,0,0,0
"FBXL14",12,39,32,28,37,43
"FBXL15",13,34,18,42,19,28
"FBXL16",1,0,0,1,2,6
"FBXL17",18,27,10,19,17,25
"FBXL18",68,98,57,89,33,63
"FBXL19",38,67,54,68,20,60
"FBXL2",0,3,0,3,6,0
"FBXL20",22,12,14,17,16,19
"FBXL22",3,1,4,0,0,0
"FBXL3",10,25,17,29,13,28
"FBXL4",6,5,12,7,5,15
"FBXL5",61,36,45,22,22,24
"FBXL6",43,57,47,35,18,28
"FBXL7",1,0,2,0,1,1
"FBXL8",4,8,6,20,15,23
"FBXO10",10,14,10,26,13,13
"FBXO11",38,31,34,24,19,17
"FBXO15",0,2,0,0,0,1
"FBXO16",1,1,1,3,1,1
"FBXO17",7,7,0,4,0,1
"FBXO2",107,419,81,361,2,5
"FBXO21",60,42,36,31,22,22
"FBXO22",14,26,33,6,10,14
"FBXO24",0,0,0,0,2,1
"FBXO25",17,16,13,18,7,10
"FBXO27",0,10,0,8,0,0
"FBXO28",5,15,5,5,4,14
"FBXO3",10,15,14,13,7,17
"FBXO30",7,13,13,23,4,13
"FBXO31",61,73,65,98,32,78
"FBXO32",38,100,45,77,107,217
"FBXO33",31,4,17,15,3,13
"FBXO34",30,22,64,23,30,31
"FBXO36",0,0,0,1,0,0
"FBXO38",56,37,38,37,43,38
"FBXO39",0,0,0,0,0,0
"FBXO4",27,30,23,10,19,24
"FBXO40",0,0,0,0,0,0
"FBXO41",7,11,2,8,5,14
"FBXO42",14,2,11,8,7,12
"FBXO43",1,5,0,0,0,0
"FBXO44",26,28,6,58,29,36
"FBXO45",41,6,12,7,9,12
"FBXO46",23,52,39,31,33,54
"FBXO47",0,0,0,0,0,0
"FBXO48",4,0,2,3,0,1
"FBXO5",7,26,13,10,3,4
"FBXO6",9,2,7,11,6,9
"FBXO7",23,42,54,21,21,26
"FBXO8",7,2,10,11,7,8
"FBXO9",65,50,51,25,31,27
"FBXW10",0,0,0,0,0,0
"FBXW11",91,91,43,203,105,146
"FBXW12",0,0,0,2,0,0
"FBXW2",76,99,44,89,98,68
"FBXW4",73,57,68,20,15,21
"FBXW5",84,100,37,102,70,83
"FBXW7",23,13,24,8,7,17
"FBXW8",3,11,14,4,6,8
"FBXW9",1,9,3,4,6,6
"FCAMR",1,0,0,3,2,0
"FCAR",0,0,0,0,0,0
"FCER1A",1,4,1,1,7,0
"FCER1G",16,18,14,18,1,8
"FCER2",0,0,0,0,0,1
"FCF1",460,334,419,203,200,260
"FCGBP",33,5,13,3,115,122
"FCGR1A",2,1,1,3,0,0
"FCGR1B",1,0,0,0,0,0
"FCGR2A",8,7,4,7,1,3
"FCGR2B",10,2,2,13,0,4
"FCGR3A",89,51,53,417,29,62
"FCGR3B",14,41,2,20,1,2
"FCGRT",76,106,83,143,85,79
"FCHO1",1,4,2,4,3,1
"FCHO2",9,7,7,14,6,15
"FCHSD1",10,18,10,31,36,57
"FCHSD2",6,2,7,6,3,9
"FCMR",2,0,4,2,1,3
"FCN1",4,0,0,12,1,4
"FCN2",0,0,0,56,0,0
"FCN3",0,0,0,25,0,0
"FCRL1",0,0,0,1,1,4
"FCRL2",0,0,2,0,1,0
"FCRL3",0,0,0,0,1,0
"FCRL4",2,0,0,0,0,0
"FCRL5",5,0,0,2,0,4
"FCRL6",0,0,0,1,0,0
"FCRLA",0,0,0,0,0,1
"FCRLB",1,0,0,3,0,0
"FDCSP",0,0,0,0,0,1
"FDFT1",58,58,72,45,43,57
"FDPS",192,137,117,73,54,90
"FDX1",47,30,30,38,19,15
"FDXACB1",0,0,0,0,0,0
"FDXR",5,12,3,29,27,5
"FECH",5,5,1,4,9,3
"FEM1A",14,13,10,12,4,5
"FEM1B",73,143,135,68,51,94
"FEM1C",18,26,20,5,13,17
"FEN1",36,50,56,15,11,11
"FER",21,10,10,0,2,5
"FER1L5",0,0,0,0,0,1
"FER1L6",0,0,0,0,0,3
"FERD3L",0,0,0,0,0,0
"FERMT1",190,165,333,123,82,106
"FERMT2",10,5,5,11,2,6
"FERMT3",29,29,37,55,82,61
"FES",39,71,46,128,7,17
"FETUB",1,0,0,111,1,1
"FEV",0,0,0,0,0,0
"FEZ1",11,12,4,1,0,2
"FEZ2",56,21,63,29,28,20
"FEZF1",1,0,0,0,1,0
"FEZF2",0,0,0,0,0,0
"FFAR1",0,0,0,0,0,0
"FFAR2",3,4,3,7,1,2
"FFAR3",0,2,0,0,0,0
"FFAR4",17,9,9,11,38,61
"FGA",0,4,0,6592,0,0
"FGB",2,3,0,2883,0,0
"FGD1",3,2,0,2,4,2
"FGD2",1,2,0,11,1,5
"FGD3",13,30,15,12,1,12
"FGD4",19,27,20,16,16,11
"FGD5",4,3,0,2,1,4
"FGD6",12,13,16,10,5,7
"FGF1",0,0,0,1,0,0
"FGF10",0,0,0,0,0,0
"FGF11",1,0,4,0,0,1
"FGF12",1,1,0,0,0,0
"FGF13",5,3,0,11,0,4
"FGF14",0,3,0,1,0,4
"FGF16",0,0,0,0,1,0
"FGF17",0,0,0,0,0,0
"FGF18",4,1,6,2,0,3
"FGF19",5,9,1,0,0,2
"FGF2",4,2,1,4,0,0
"FGF20",6,5,0,0,0,2
"FGF21",0,0,0,1,0,0
"FGF22",0,0,0,0,0,0
"FGF23",0,0,0,0,0,0
"FGF3",0,0,0,1,0,0
"FGF4",4,0,4,0,0,0
"FGF5",0,0,0,0,0,0
"FGF6",0,0,0,0,0,0
"FGF7",2,2,1,0,0,0
"FGF8",0,1,0,0,0,0
"FGF9",0,13,1,0,1,0
"FGFBP1",2,0,1,0,0,1
"FGFBP2",0,0,0,0,0,0
"FGFBP3",39,64,44,5,21,28
"FGFR1",20,55,13,30,16,23
"FGFR1OP",19,33,27,25,21,31
"FGFR1OP2",36,24,33,16,25,27
"FGFR2",4,6,0,9,7,6
"FGFR3",93,178,303,194,54,76
"FGFR4",26,60,31,115,21,53
"FGFRL1",30,95,49,59,12,46
"FGG",0,0,0,2867,0,0
"FGGY",50,10,9,44,11,15
"FGL1",0,0,0,532,0,0
"FGL2",63,76,40,55,14,56
"FGR",3,2,2,9,0,2
"FH",29,30,25,28,8,14
"FHAD1",3,1,0,0,3,0
"FHDC1",10,6,11,9,3,10
"FHIT",4,3,2,1,1,3
"FHL1",13,2,1,2,5,11
"FHL2",33,30,22,34,78,96
"FHL3",0,2,2,6,0,3
"FHL5",2,0,0,0,0,0
"FHOD1",7,14,6,18,8,36
"FHOD3",5,1,1,4,0,1
"FIBCD1",0,3,1,0,0,0
"FIBIN",5,5,12,8,0,1
"FIBP",29,33,17,34,25,9
"FICD",7,9,8,9,7,0
"FIG4",5,4,9,4,2,6
"FIGLA",0,0,0,0,0,0
"FIGN",2,0,1,4,0,0
"FIGNL1",33,18,33,6,7,4
"FILIP1",0,2,3,1,0,0
"FILIP1L",77,35,25,19,15,30
"FIP1L1",100,83,142,64,80,97
"FIS1",80,53,51,60,28,37
"FITM1",0,8,3,10,1,6
"FITM2",32,31,30,8,12,8
"FIZ1",19,57,39,51,12,33
"FJX1",7,16,4,18,5,3
"FKBP10",61,58,17,106,51,62
"FKBP11",12,11,10,12,21,17
"FKBP14",11,12,14,6,7,12
"FKBP15",20,17,10,22,10,7
"FKBP1A",1295,2416,1158,1356,845,1334
"FKBP1B",1,0,2,3,3,10
"FKBP1C",9,25,15,9,9,14
"FKBP2",123,100,97,73,61,53
"FKBP3",83,56,77,33,28,31
"FKBP4",108,72,119,31,31,41
"FKBP5",32,53,26,82,33,38
"FKBP6",0,1,0,0,0,0
"FKBP7",8,5,1,1,2,1
"FKBP8",65,43,53,72,41,88
"FKBP9",32,36,28,7,24,28
"FKBPL",2,4,7,9,8,3
"FKRP",14,33,22,23,22,32
"FKTN",26,23,6,16,15,13
"FLAD1",150,126,125,47,54,39
"FLCN",7,6,9,3,1,4
"FLG",0,0,0,0,0,0
"FLG2",0,0,0,0,0,0
"FLI1",5,4,2,11,2,2
"FLII",39,49,56,100,62,47
"FLNA",152,225,110,978,112,159
"FLNB",226,270,223,311,296,395
"FLNC",29,7,22,10,7,29
"FLOT1",197,181,130,112,40,78
"FLOT2",628,545,332,582,287,595
"FLRT1",0,0,0,0,0,2
"FLRT2",4,2,0,3,0,2
"FLRT3",3,1,6,2,3,2
"FLT1",13,16,4,12,3,0
"FLT3",1,1,0,1,0,0
"FLT3LG",5,0,1,0,1,1
"FLT4",0,0,0,6,1,0
"FLVCR1",35,41,38,9,8,7
"FLVCR2",2,1,4,4,0,2
"FLYWCH1",15,10,8,7,11,27
"FLYWCH2",9,20,10,8,5,7
"FMN1",48,48,61,48,39,42
"FMN2",0,0,0,0,0,0
"FMNL1",59,81,30,232,46,94
"FMNL2",8,19,17,24,23,16
"FMNL3",15,7,9,13,5,6
"FMO1",0,1,0,0,1,0
"FMO2",0,1,0,2,0,0
"FMO3",5,2,1,71,0,0
"FMO4",0,0,0,6,2,0
"FMO5",9,7,1,44,18,30
"FMOD",12,14,12,15,28,31
"FMR1",224,173,174,290,103,161
"FMR1NB",0,0,0,0,0,0
"FN1",14,84,121,431,9,37
"FN3K",1,15,4,13,13,37
"FN3KRP",29,12,38,10,19,27
"FNBP1",11,6,4,13,8,14
"FNBP1L",74,50,54,39,38,71
"FNBP4",39,34,46,17,38,41
"FNDC1",2,0,2,1,0,0
"FNDC3A",61,76,86,55,31,31
"FNDC3B",39,40,56,35,12,18
"FNDC4",0,3,0,31,0,3
"FNDC5",0,2,0,4,0,0
"FNDC7",0,0,0,0,0,0
"FNDC8",0,0,0,0,0,0
"FNDC9",0,0,0,0,0,0
"FNIP1",29,7,15,9,19,10
"FNIP2",34,8,19,17,6,16
"FNTA",66,60,49,32,55,86
"FNTB",1,2,5,8,2,4
"FOCAD",6,6,6,11,7,3
"FOLH1",0,0,0,2,0,0
"FOLR1",1,3,0,4,0,3
"FOLR2",2,0,0,9,0,1
"FOLR3",0,0,0,0,0,0
"FOPNL",14,21,14,11,12,12
"FOS",72,106,105,17,14,33
"FOSB",2,17,2,0,1,5
"FOSL1",2,4,1,3,2,7
"FOSL2",61,113,89,119,104,181
"FOXA1",15,25,24,2,8,16
"FOXA2",27,21,11,38,27,33
"FOXA3",3,22,29,35,23,32
"FOXB1",0,0,0,0,0,0
"FOXB2",0,0,0,0,0,0
"FOXC1",7,8,0,7,5,5
"FOXC2",0,1,0,1,0,0
"FOXD1",0,5,0,1,1,7
"FOXD2",17,22,39,36,47,77
"FOXD3",0,1,0,0,0,0
"FOXD4",0,4,1,2,4,5
"FOXD4L1",0,0,0,0,0,1
"FOXD4L3",0,0,0,0,0,0
"FOXD4L4",0,0,0,0,0,0
"FOXD4L5",0,0,0,0,0,0
"FOXD4L6",0,0,0,0,0,0
"FOXE1",0,1,0,0,0,0
"FOXE3",1,0,0,0,0,0
"FOXF1",14,21,7,6,19,12
"FOXF2",10,5,0,0,1,0
"FOXG1",0,2,6,7,0,0
"FOXH1",0,3,2,2,3,4
"FOXI1",0,0,0,0,0,0
"FOXI2",0,0,0,0,0,0
"FOXI3",0,0,0,0,0,0
"FOXJ1",1,35,10,27,18,29
"FOXJ2",2,7,4,1,3,1
"FOXJ3",16,10,12,12,11,7
"FOXK1",43,29,45,49,50,58
"FOXK2",47,72,46,20,27,41
"FOXL1",30,29,17,7,7,20
"FOXL2",0,0,0,3,0,0
"FOXL2NB",0,0,0,0,0,0
"FOXM1",17,16,11,1,2,11
"FOXN1",1,0,0,0,0,0
"FOXN2",17,15,9,10,1,2
"FOXN3",55,38,84,92,59,87
"FOXN4",0,0,0,0,0,0
"FOXO1",16,31,30,52,34,36
"FOXO3",184,228,192,128,78,125
"FOXO4",100,156,108,187,141,180
"FOXO6",2,3,0,0,0,1
"FOXP1",63,73,82,87,113,178
"FOXP2",2,1,5,1,8,1
"FOXP3",0,2,1,0,0,0
"FOXP4",62,70,44,53,27,71
"FOXQ1",12,15,13,4,2,1
"FOXR1",0,0,0,0,0,0
"FOXR2",0,0,0,0,0,0
"FOXRED1",9,18,11,22,15,17
"FOXRED2",11,9,4,10,2,2
"FOXS1",0,3,2,0,0,1
"FPGS",21,42,11,42,16,37
"FPGT",7,2,5,2,11,17
"FPGT-TNNI3K",0,0,0,3,0,2
"FPR1",9,4,0,5,0,0
"FPR2",2,0,0,0,0,1
"FPR3",7,7,1,13,1,0
"FRA10AC1",36,25,19,12,13,12
"FRAS1",2,2,1,9,3,1
"FRAT1",11,19,0,12,3,4
"FRAT2",24,25,43,14,11,14
"FREM1",0,1,0,3,0,1
"FREM2",5,56,21,23,0,1
"FREM3",0,0,0,3,1,0
"FRG1",18,15,19,12,5,6
"FRG2",0,0,0,0,0,0
"FRG2B",0,0,0,0,0,0
"FRG2C",0,0,0,0,0,0
"FRK",25,69,63,26,18,30
"FRMD1",1,3,2,6,4,3
"FRMD3",12,3,0,1,1,2
"FRMD4A",10,14,11,28,3,5
"FRMD4B",24,6,8,19,9,13
"FRMD5",6,3,1,2,0,1
"FRMD6",3,5,1,8,1,1
"FRMD7",0,0,0,0,0,0
"FRMD8",53,49,41,33,24,44
"FRMPD1",0,0,0,2,0,0
"FRMPD2",0,0,0,0,0,0
"FRMPD3",0,0,0,1,0,0
"FRMPD4",0,0,0,0,0,0
"FRRS1",28,10,1,19,10,20
"FRRS1L",1,0,0,0,0,1
"FRS2",10,15,17,5,2,6
"FRS3",3,2,2,5,3,4
"FRY",1,6,2,7,5,2
"FRYL",32,46,89,21,38,43
"FRZB",5,2,3,5,31,22
"FSCB",0,0,0,0,0,0
"FSCN1",10,17,4,14,3,8
"FSCN2",0,0,0,0,0,0
"FSCN3",0,1,0,2,0,2
"FSD1",3,0,0,0,0,1
"FSD1L",14,9,4,4,13,8
"FSD2",0,0,0,0,0,0
"FSHB",0,0,0,0,0,0
"FSHR",0,0,0,0,0,0
"FSIP1",1,0,0,0,0,0
"FSIP2",0,0,0,0,3,1
"FST",0,3,0,17,0,0
"FSTL1",47,46,18,24,5,10
"FSTL3",6,3,3,22,1,2
"FSTL4",0,2,0,0,0,0
"FSTL5",0,0,0,0,0,0
"FTCD",0,0,0,140,0,2
"FTCDNL1",5,4,5,2,4,6
"FTH1",815,669,503,788,412,381
"FTHL17",0,0,0,0,0,0
"FTL",1390,1390,1428,1723,528,709
"FTMT",0,0,0,0,0,0
"FTO",4,9,11,6,4,8
"FTSJ1",20,22,11,14,6,6
"FTSJ3",36,60,38,45,25,47
"FUBP1",219,162,167,47,65,90
"FUBP3",53,41,25,25,13,19
"FUCA1",58,43,37,55,44,33
"FUCA2",70,32,77,28,16,28
"FUNDC1",27,24,9,5,10,12
"FUNDC2",26,17,15,38,9,15
"FUOM",29,31,28,42,19,12
"FURIN",116,142,140,284,68,122
"FUS",1116,1261,1112,477,247,369
"FUT1",0,0,2,8,1,4
"FUT10",3,3,7,3,4,6
"FUT11",6,3,9,5,4,11
"FUT2",31,20,49,6,31,19
"FUT3",57,74,115,96,47,77
"FUT4",135,160,166,123,70,133
"FUT5",0,0,0,0,0,0
"FUT6",49,33,61,20,12,14
"FUT7",4,6,2,7,7,21
"FUT8",57,49,69,20,47,47
"FUT9",0,0,0,0,0,0
"FUZ",1,9,3,2,3,1
"FXN",11,6,8,4,5,10
"FXR1",198,215,171,101,127,135
"FXR2",19,19,15,24,19,15
"FXYD1",0,0,0,9,0,0
"FXYD2",0,0,0,4,1,0
"FXYD3",199,167,216,85,462,350
"FXYD4",0,0,0,0,0,0
"FXYD5",18,20,12,49,17,34
"FXYD6",11,4,2,5,4,4
"FXYD6-FXYD2",0,0,0,0,0,0
"FXYD7",0,0,0,0,0,0
"FYCO1",29,34,7,25,9,20
"FYN",5,8,5,14,2,12
"FYTTD1",87,72,82,27,27,21
"FZD1",14,9,10,4,2,1
"FZD10",1,0,0,14,0,0
"FZD2",2,6,7,1,1,6
"FZD3",4,9,3,7,6,5
"FZD4",8,3,3,19,4,1
"FZD5",22,34,41,29,28,22
"FZD6",12,37,21,8,8,13
"FZD7",13,14,9,2,0,9
"FZD8",20,29,16,40,22,22
"FZD9",5,5,2,2,0,11
"FZR1",22,10,20,21,18,27
"G0S2",26,27,16,40,0,2
"G2E3",33,21,18,22,15,24
"G3BP1",618,428,345,210,246,252
"G3BP2",80,79,114,45,37,40
"G6PC",0,0,0,66,0,0
"G6PC2",0,0,0,0,0,0
"G6PC3",27,25,21,11,11,17
"G6PD",20,18,5,7,3,1
"GAA",13,19,19,17,5,11
"GAB1",3,7,8,5,9,6
"GAB2",17,25,11,35,37,60
"GAB3",1,1,0,0,0,0
"GAB4",0,0,0,0,0,0
"GABARAP",33,100,31,114,96,121
"GABARAPL1",30,55,9,115,24,50
"GABARAPL2",63,64,59,46,51,69
"GABBR1",7,17,9,10,13,26
"GABBR2",0,0,3,0,0,0
"GABPA",20,19,32,13,23,18
"GABPB1",43,66,24,41,26,31
"GABPB2",85,102,94,61,56,64
"GABRA1",0,0,0,0,0,0
"GABRA2",3,4,8,6,2,13
"GABRA3",1,3,0,0,0,0
"GABRA4",2,1,0,0,0,0
"GABRA5",0,0,0,0,0,0
"GABRA6",0,0,0,0,0,0
"GABRB1",1,0,0,0,0,0
"GABRB2",5,7,5,0,0,0
"GABRB3",123,231,234,6,1,0
"GABRD",0,0,0,0,0,0
"GABRE",8,7,9,18,12,19
"GABRG1",0,0,0,0,1,2
"GABRG2",0,0,0,0,0,0
"GABRG3",1,0,0,0,0,0
"GABRP",2,10,1,18,26,54
"GABRQ",0,0,0,0,1,0
"GABRR1",0,1,0,8,0,0
"GABRR2",0,0,0,0,0,1
"GABRR3",0,0,0,0,0,0
"GAD1",36,102,3,25,4,17
"GAD2",0,0,0,0,0,0
"GADD45A",117,57,59,64,88,79
"GADD45B",17,10,11,38,10,14
"GADD45G",91,114,109,85,30,41
"GADD45GIP1",47,113,85,103,66,96
"GADL1",0,0,0,0,0,0
"GAGE1",0,0,0,0,0,0
"GAGE10",0,0,0,0,0,0
"GAGE12B",0,0,0,0,0,0
"GAGE12C",0,0,0,0,0,0
"GAGE12D",0,0,0,0,0,0
"GAGE12E",0,0,0,0,0,0
"GAGE12H",0,0,0,0,0,0
"GAGE13",0,0,0,0,0,0
"GAGE2E",0,0,0,0,0,0
"GAK",22,27,26,23,10,12
"GAL",9,14,6,7,0,1
"GAL3ST1",10,8,2,9,6,2
"GAL3ST2",4,5,0,0,3,5
"GAL3ST3",0,0,0,1,0,0
"GAL3ST4",20,16,13,32,33,24
"GALC",264,167,300,57,127,147
"GALE",60,39,30,32,74,87
"GALK1",27,28,21,23,19,25
"GALK2",18,6,36,21,19,21
"GALM",37,27,39,24,22,12
"GALNS",9,0,3,7,8,9
"GALNT1",84,90,126,66,101,96
"GALNT10",74,74,71,104,96,137
"GALNT11",32,14,9,5,15,11
"GALNT12",56,20,19,13,38,50
"GALNT13",0,0,0,0,0,0
"GALNT14",7,18,1,4,0,2
"GALNT15",1,0,0,0,0,0
"GALNT16",0,0,1,4,0,0
"GALNT18",0,3,9,1,0,0
"GALNT2",61,56,85,91,19,40
"GALNT3",63,52,57,18,74,62
"GALNT4",0,8,8,3,3,6
"GALNT5",87,66,48,102,175,187
"GALNT6",49,39,37,72,73,71
"GALNT7",55,34,38,10,49,54
"GALNT9",2,0,0,0,2,1
"GALNTL5",0,0,0,0,0,0
"GALNTL6",6,0,0,0,23,5
"GALP",0,0,0,0,0,0
"GALR1",0,0,0,0,0,0
"GALR2",0,0,0,0,0,0
"GALR3",0,0,0,0,0,0
"GALT",18,25,19,31,11,12
"GAMT",33,96,4,671,9,11
"GAN",14,29,15,16,13,15
"GANAB",123,137,152,70,57,68
"GANC",6,2,6,7,6,6
"GAP43",0,0,0,0,0,0
"GAPDH",834,1039,882,930,627,863
"GAPDHS",0,0,0,0,0,0
"GAPT",2,0,0,1,0,0
"GAPVD1",57,36,42,22,23,22
"GAR1",82,49,77,41,50,63
"GARNL3",0,7,2,0,4,1
"GART",47,31,49,19,23,23
"GAS1",2,3,0,21,6,1
"GAS2",1,5,0,4,0,0
"GAS2L1",10,19,5,8,15,15
"GAS2L2",0,0,0,0,0,0
"GAS2L3",12,16,21,0,4,4
"GAS6",116,242,119,384,270,306
"GAS7",5,18,6,40,5,14
"GAS8",8,15,12,10,15,24
"GAST",0,0,0,0,0,0
"GATA1",0,0,0,0,0,0
"GATA2",24,11,22,5,25,62
"GATA3",2,1,0,0,1,0
"GATA4",0,0,0,7,0,0
"GATA5",1,0,0,0,0,0
"GATA6",18,25,17,9,18,17
"GATAD1",107,98,78,137,108,153
"GATAD2A",103,139,107,120,75,102
"GATAD2B",17,23,39,58,21,18
"GATB",32,29,26,19,18,6
"GATC",56,46,85,38,20,55
"GATM",12,7,9,161,11,8
"GBA",21,39,23,43,21,37
"GBA2",50,61,41,60,52,75
"GBE1",7,15,11,16,5,9
"GBF1",38,56,45,34,10,10
"GBGT1",67,47,26,61,2,12
"GBP1",22,19,11,4,3,16
"GBP2",30,11,14,30,29,26
"GBP3",57,24,31,19,13,7
"GBP4",9,10,8,11,1,9
"GBP5",8,13,4,17,1,9
"GBP6",0,0,0,0,0,0
"GBP7",0,0,0,9,0,0
"GBX1",0,0,0,0,0,0
"GBX2",0,0,0,0,0,0
"GC",0,0,0,554,0,0
"GCA",3,7,11,9,12,25
"GCAT",28,17,39,23,67,62
"GCC1",88,59,91,28,18,32
"GCC2",668,451,334,243,482,490
"GCDH",204,211,284,355,148,179
"GCFC2",15,9,14,5,7,8
"GCG",1,0,0,0,4,1
"GCGR",0,2,0,30,0,0
"GCH1",11,5,8,17,3,12
"GCHFR",64,73,65,115,34,40
"GCK",0,1,0,0,0,0
"GCKR",0,2,0,9,0,0
"GCLC",90,108,100,209,118,148
"GCLM",28,19,23,25,20,10
"GCM1",0,0,0,0,0,0
"GCM2",0,0,0,0,0,0
"GCN1",35,31,28,30,10,22
"GCNT1",74,94,114,76,98,77
"GCNT2",1,8,0,7,0,2
"GCNT3",35,23,22,4,54,74
"GCNT4",0,0,0,1,0,0
"GCNT7",0,0,0,1,0,0
"GCOM1",0,0,0,0,1,0
"GCSAM",0,0,0,0,5,1
"GCSAML",0,0,0,0,1,0
"GCSH",12,29,22,47,29,31
"GDA",8,9,0,18,7,5
"GDAP1",12,17,8,3,8,1
"GDAP1L1",0,0,0,0,0,0
"GDAP2",11,5,7,1,5,7
"GDE1",57,36,44,34,35,31
"GDF1",0,2,2,1,0,1
"GDF10",4,0,1,0,0,0
"GDF11",56,75,58,61,28,64
"GDF15",40,76,29,32,55,19
"GDF2",0,0,0,0,0,0
"GDF3",0,0,0,0,0,0
"GDF5",0,0,0,0,0,0
"GDF5OS",0,0,0,0,0,0
"GDF6",0,0,0,0,0,1
"GDF7",0,1,0,58,7,11
"GDF9",0,2,0,0,0,0
"GDI1",345,498,318,648,248,446
"GDI2",116,73,85,77,51,79
"GDNF",4,3,1,0,0,0
"GDPD1",4,3,6,1,1,0
