"GENE_SYMBOL","D06","D01","N10","N09","D08","N04","D07","N03","N06","D03","N05","N08","D05","D09","N07","D04","D02","N11","N12","N01","N02"
"CD74",3703.33244477444,1949.22044372272,226.288414754641,84.031804766882,2257.43919712555,420.471301384735,6275.98136384885,4650.44451648452,1820.88881759198,2301.05501427776,2058.78702528428,272.739290532035,448.384325762241,3385.10449414028,1082.56021785203,2447.58672942912,2685.76491110509,426.761910624028,1012.10548936153,1539.90538687796,3569.29726821374
"CD79A",1266.94200700879,1118.65303124968,5.84911014972355,58.4048036979245,144.750364621721,110.143718951375,293.777767488888,37.4772945818196,858.019355417803,120.670129150856,1587.12674260504,55.8644406340201,3.90718506549272,3178.1894424367,398.853531356523,92.0044659991482,983.221611959938,4.9430469694136,6.63709433312159,607.412897448867,858.034456802055
"CD79B",936.803073782359,3399.92195631071,24.3311599229705,40.0958564188652,841.78214582015,390.358685749229,493.363490998643,174.241749796137,615.334455191366,503.375965000097,1000.83700551541,77.8777473460325,62.6713469613149,6441.78258160392,964.112053075442,383.834116343752,1304.07086404121,42.5960412795395,190.006182906389,703.81925485068,831.477995461586
"CD80",77.9828118899656,487.658616601239,5.81487253366588,2.25438694077598,116.5105421,102.448266907444,206.197848355672,99.1010379733899,131.662932363133,142.638487803029,95.3544666807683,8.40859890855179,44.6757319223377,77.7821083304887,69.250507203508,60.5922928091067,178.907740097413,3.97833145816248,10.4545125863943,40.3465981246399,48.2979006888093
"CD83",456.622911470833,537.608794998306,104.685048374239,94.5188653472007,330.754248876362,331.157556910413,663.599724124952,422.676416685447,274.44339116086,453.266557289267,247.894708534733,80.4396115241291,209.600592073881,548.130367725733,335.837863888605,1290.55154612275,302.143420035525,114.651188111356,216.413439900199,211.390607301985,180.436609765639
"CD86",68.7013348558628,53.2562353280548,5.82472058809849,5.14820130084995,30.5283446593329,39.1416085661376,63.236448187539,79.3638643415444,30.8744446823067,64.9014353828179,58.878388438514,6.91617944850239,17.750437636267,18.438910132241,62.6482651167464,49.0649358166372,65.5719255444058,6.93656966022658,12.211011455305,46.8527662527666,23.6378776259181
"CD8A",1197.65724727629,170.241773422446,19.7577688330809,19.7960325852195,165.333303256917,64.5216406703215,325.02542229353,300.328257738244,490.090559696857,393.100597603621,319.315099932617,42.3315522734993,58.9497515687042,273.92149639437,322.824166549379,166.866950702446,341.067946147035,4.10349619811186,91.8797849391515,234.123119691068,74.6710887268722
"CD8B",324.052638315596,61.666197445897,2.423084433,22.9415274768917,16.0828083353691,13.6207951009027,16.3915051198223,21.8630232887695,12.0988138421951,112.900670016749,40.7386944290403,4.73928813191571,14.6291965064362,256.482852827297,94.5899111219166,64.2744963727201,37.9974614626064,1.55910209744387,9.41571337717771,106.565508975054,38.3214187217145
"CDK1",283.358911248443,201.791156286846,144.562023279734,482.134418324187,1632.41197976842,70.5080503397839,320.071824167482,532.722828366615,1936.74548371078,321.322911879564,178.534565708153,783.11007143207,341.771512684368,129.685094822577,101.38486891706,83.5766726335019,368.169060456625,104.836262244231,506.544058480185,135.732715359941,100.079895715315
"CDKN2A",112.733643178998,8.87050943200287,0.0594215309389462,0.715584245832228,743.359988439511,12.2855678281877,163.20000082206,56.6437302664458,33.3898622236093,30.9936587337087,7.03000162812229,399.935531280386,84.1833794278294,6.63966422983942,3.42606585158745,7.43986485405727,123.95037580085,99.3086841262627,606.003449345433,0.648536893755315,73.73107787
"CDKN3",5.89652153462545,3.84897306698269,6.50294122554787,18.3320617261416,28.4898074654614,12.2749730054013,2.79458504786373,32.3655031742464,13.6993319686203,56.7918035043324,1.58955681721506,5.64628503298233,17.0847859677326,0.415453383286037,14.8577596085748,9.25227146155913,24.8817720926783,34.6122601959174,36.6405946479267,19.2797957823072,15.6323921652512
"CEACAM1",22.0813145125835,286.320087149825,57.1923240284967,34.4960187439934,264.578760929562,260.551576869412,600.536136549905,268.537173699166,851.735012731511,178.34633530594,193.608384914046,30.0587769705214,32.1996101917739,0,68.961543524288,292.54926129087,55.9917819010592,53.6420364101859,35.5596869193812,67.9117575752076,48.7418855442266
"CEACAM8",0,162.60056544109,0,0,0,0,0,20.0420834899035,0,0,0,0,0,0,15.8918606021843,67.9741059517517,0,0,0,1.76423603977731,0
"CIITA",9253.46465980912,16864.8606838953,868.626688847924,687.21142246239,6872.19866446493,15956.8438738198,19678.2681751721,11235.5011382516,4558.5591384328,18522.458715291,11323.0588387841,845.478678362936,1209.80532621856,16537.337658419,12897.3124349964,24662.0632799645,9851.47189716048,1454.91026843026,3465.20924220662,5870.78341461741,4389.53796533222
"CLEC4C",25.498021930465,127.009750736948,0,0,3.06915991759856,0,28.3494431033288,0,15.7261319685808,0,132.226075848174,0,4.45306300376875,250.343284559203,19.9486782214449,2.2753678350883,121.649854067166,0.778467520477475,0.675813751791541,6.35837397173807,6.18334760535249
"CMKLR1",2.33219488244439,1.14802142190681,0,0,0.0224956410319707,0,0,0,0.467396811198377,0,1.1204447596181,0,0.106818754747859,0,0.403554377487505,0.135087600908883,1.07213616016535,0,0.0594411394894036,0.37009206206435,0
"CORO1A",2168.04433284113,2683.27036547121,176.936401691434,86.8086586725213,810.985569896313,3676.59684612733,837.162021150742,1223.01646695339,517.232142050249,2565.07154776215,1144.31419105054,75.3312963397627,324.351920478425,3831.39074475412,2942.24277652825,4925.98736087368,1327.3895645324,246.635877643831,325.109347473392,2384.17513482201,2175.31832437271
"CRTAM",111.584779495666,59.3805754789945,3.52304066091848,1.83464840658963,12.0740635764959,0,98.1234054996018,30.3575993021602,33.1999539038636,28.0711663474008,60.9328933719308,7.01547862719713,1.68720187454579,0,53.6325158224067,13.1860909192902,28.3461601743224,0.30899545614678,4.11315615126436,18.2605499629132,1.94654790084979
"CSF1R",7571.62534612241,3505.77869614856,614.45458424083,194.087189042043,3655.69837102657,1758.11451938323,6677.3394933368,10393.1669907771,5487.14335759674,2061.76510079192,2876.49983559819,319.88371542614,1154.62012671945,13468.9478834098,3905.66112077608,2318.06478275028,5615.67039987241,311.798806227185,1673.57766589488,1453.36614368133,4770.02237710264
"CSF2RB",846.617813830731,1399.00268742027,63.9623571656714,38.9460934102885,579.778437014988,539.382507799705,871.651603145564,599.777257991486,493.035181552558,913.854907839392,1369.96802614929,72.8829477705968,186.947506464486,1892.66161168626,2544.26572110255,2518.13276088163,853.693038203151,191.409111830776,182.607168461157,616.777088899909,642.163019908927
"CTAG2",0,0,0,1.08850486489442,44.366601914657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTLA4",155.909128780997,752.199655662458,2.88510070622958,9.98885617491642,115.044673286749,39.1932828114227,407.44508046284,140.531168888733,303.971620934493,40.8923593308225,396.923684853642,56.9384425319854,91.8987821319693,130.015015345886,182.341011024051,6.15730651764957,446.476500298557,2.34065360710175,94.826660327265,79.28351808,40.7095253562721
"CTSS",686.327831330378,680.822694124092,39.7860898970129,58.8876306005481,730.856793595014,62.9761553757936,1048.67502054015,995.277201750194,837.991786748145,203.353306247369,783.032895706384,77.219045888375,97.6632327481651,872.589012205897,591.118216813655,477.656584421735,658.382542824589,70.930145345877,143.133313967792,225.789028343062,87.8495480356236
"CX3CL1",13.744491686404,35.3305379322408,26.9494827509922,11.088006024855,14.7904635488469,47.697209110397,44.9822434326956,36.5120291634664,15.2448896356809,66.7938012535761,31.6777180973935,20.9952526168146,40.3707194986104,34.9232809264485,27.5348929979807,133.59324227432,38.6418104281205,30.0386308172342,6.73817901655188,0,84.5540299192973
"CX3CR1",0.656711781839535,0.584672840346648,0.211917664601057,0.0529953678411406,0.75126195228121,0,4.20544319727976,5.20604892095097,0.3102953056994,0.276701613903427,0.662096554430302,0.00853783644772848,0.208165731278266,3.01581398953687,7.89108107904097,23.3391961451062,0.374430087631349,0.252675993412196,0.398992362541269,2.70247955192769,0.217632725395125
"CXCL1",2100.66802309008,548.024729848504,386.83154487441,7153.13933883365,2475.59532216346,442.657764401335,1947.54837469818,978.892333683272,16367.9670552984,278.152233601156,396.878052699798,543.615748485063,880.491110023994,1772.98305438334,10966.2546697879,1565.5173162208,2985.04558214315,2301.94935074638,331.959052317503,283.914873630692,1330.03336655361
"CXCL10",6016.82071193096,3116.48201663488,213.480248701124,131.04446251167,2680.50907625771,85.1304585068414,2248.71889858739,984.405591933741,1751.8683850296,3097.55287051899,5439.34407132843,247.01418007591,4152.58764245699,1080.97465401866,2830.39741489114,597.795411460897,13117.0894295429,143.460148334211,4672.29767586654,2428.34311073645,1298.01609711306
"CXCL11",818.809895368086,134.731966958889,11.3785341120347,46.3780595496624,62.2136440777424,26.2940461199848,84.130163171824,223.152430274847,61.373479780475,545.854420016962,643.271741438731,8.53026537857293,974.628335548624,300.785557270481,2409.40552857019,104.053533396035,5239.51560802198,43.0793624147448,313.436210060095,866.581671134544,209.533948687904
"CXCL13",1123.52166855655,586.422276879988,4.09577737057421,513.139833945643,191.476858646391,0.775470178077931,313.585367628484,592.500791727589,329.731213961141,132.413953383973,1673.80486879569,136.087839607221,362.073071653614,4813.70866672515,677.309748703421,21.3671358034958,1584.80454521823,0.593368497354368,54.946462354962,443.371100404117,28.1486479426431
"CXCL8",4867.87546218751,2436.53776974278,4531.67059812828,3017.30081758346,1645.08556893157,553.985320625536,2482.44534329628,940.585066983529,21503.7403605499,1020.40236293537,154.052085045535,2806.9902748915,714.903654970064,929.222329030255,3125.22615099045,1219.18980294842,3650.46843009616,1906.71806971883,340.662957942075,719.928593050035,1274.82380667551
"CXCL9",1876.41923770666,1705.27238851722,42.1004513540641,44.8212980729705,707.17642765869,18.5991156976095,719.628572598128,715.000223861472,700.87145470078,1475.35957403357,1249.29925542048,219.78052301605,428.987666676723,1641.07960900828,3675.91836759338,125.297625394703,2156.84062915428,42.075836328803,811.338992835546,1534.01707866657,258.281903027133
"CXCR2",14.1522404062747,12.5547940619705,3.11499825171564,12.6430649578278,10.1904032209013,1.12130115121824,15.8158387471011,11.5178663583082,53.4695199386629,0,11.236422120277,5.62190660177482,2.04430250506915,0,156.831407112366,211.858881285577,5.8427164620765,7.36310445528402,2.09460538655429,15.6497032199559,1.12799728947081
"CXCR3",15.9046018708733,14.2324613524881,0,0,16.980673671111,6.88305446873334,21.0430072728126,2.98663863407062,7.74997956310255,4.90731956005332,0.997436563100691,1.51843162731857,0.156504993607973,0,1.23394599371505,6.33353471806799,5.33131955929894,0,0.348359618226169,4.62710302193112,2.80263554245057
"CXCR4",1359.91475304613,1629.36633081855,103.461582468708,157.322105821462,1554.77825294274,181.835183404065,3261.41484685292,1616.61815157225,1889.00862587625,701.33442571855,1851.05737256703,234.982569960158,222.281189394351,1445.86871115572,1292.22840283742,597.702437229348,1464.02310433491,382.127856177201,401.658639814772,331.541081303304,545.181389338966
"CXCR5",7.40649281527828,76.4808694982376,0.460664671949391,0.501921902905463,6.57368503694333,0,0,0.847740940424681,2.56009932526001,1.82405621031186,8.25757564959039,0.461784065667827,0.296153874456856,65.1632921277608,10.9939200311239,0.998743875260012,11.8899449269091,0.213561532825624,0.247199901414364,4.10430540385161,5.18643067825059
"CXCR6",80.0432947107241,48.8037798844055,2.71764923562119,10.4895230561673,38.7525525227219,27.1520687278332,12.8467593683687,60.9277200840762,20.0800585077858,66.3711372755598,171.501129848077,4.07473738839619,27.1645549120419,8.96158938966486,67.2197005406485,12.1616890907965,60.3742222382779,1.46986792580217,7.06730744542122,107.452839619164,42.7984627544486
"CYBB",1360.91882414048,1835.66148774356,51.61628316,50.2613375916363,1154.654421,218.053830614129,1648.89519865676,1678.83340902826,964.087782563309,590.352702171644,909.578346666245,65.7887736684782,211.867430077201,1419.06690882303,769.048503109973,1108.5936043502,1039.72639152943,91.4942148947606,219.384888748609,378.919312146061,382.917191974261
"DDX58",2102.7624749636,2941.20453022007,403.850178424328,769.23505722626,1888.32244105847,338.63272461218,2826.35841991321,1820.75969420202,527.931321179311,489.346227547715,4438.84127678693,195.926569720161,835.520230076728,1835.05395762096,1989.34505,1080.08607602939,1309.21031651826,129.587871184137,540.525303033009,444.83069180617,320.41253793322
"DGAT2",31.4381437845624,50.9193906463018,32.7482155475801,23.358167518432,163.723399378043,356.245034653785,140.338161979644,43.7379603758359,132.732275976235,68.9734863009886,43.6152779495672,5.45851528976216,88.9984544339696,189.059234023432,61.3381529716604,161.045447335718,14.295375469469,68.1588699791793,56.4046569328437,124.070925215967,402.578172384451
"DMBT1",49.3071577692521,11.6353705318745,0.595704985652556,0,819.294270867958,803.721917518268,744.360561619601,257.390292274109,658.313531515637,354.243509973999,143.444096556423,248.481799,0.502646957186609,0,13.2102110562066,62.154302715302,1500.6731101167,191.70485502826,9.32355245623891,0.619202621203177,445.472253091073
"EBI3",28.9194981063431,65.9069092661271,6.53218601133221,2.85014132442473,19.5410880360769,24.8428514020902,18.3482013207848,20.7316879562349,16.777248884304,15.3860745252567,42.0851410062364,2.98933124581384,6.47032796282843,19.3601000745833,7.76765088355875,12.7510243624318,37.9013227444184,2.15052083290823,6.93434570729355,4.28055676583418,57.3030703195946
"EFNA4",73.0265898976487,318.076464345606,89.4390471980259,317.339305525408,75.6630713289984,3032.87480959551,309.961427472052,627.754658673963,408.729784127313,944.665085942909,356.791610514677,159.144658019602,289.484345306358,345.310914912212,459.949213790724,1077.61114173794,189.260134502784,573.142966918569,238.573380672533,472.249435684123,476.369894547809
"EGFR",804.233152191184,3742.64362223167,14809.0355500714,24879.9751354814,983.527388309352,5185.34391720179,29931.7437735821,9068.62922491254,418.961283576898,5177.35961068064,2163.03034040612,4603.54744756879,9463.37456184161,6362.50483678278,2675.40837054287,5738.67193684828,6675.99123321212,6041.89327275222,8002.71114430516,3490.83058407104,12193.8366063462
"EGR2",3605.76812554693,698.513973368252,155.520498933354,92.385327025609,510.495784636696,344.328448739091,2460.22004251293,1058.86042264512,1046.95483725814,1530.8340465053,454.477164618388,656.043383883545,347.272761428554,542.74744792087,972.267233537894,529.573346625957,1151.99293857156,465.3801487,853.263113096095,464.559185317923,481.770495261732
"EGR3",918.001585104473,887.515581074948,77.4997058616426,30.2258954583584,153.072835385731,43.5753564993798,1448.76122343384,166.389184553104,456.799969287758,148.124642992644,176.282251054888,163.762828674241,125.832163179185,0,772.725719699998,26.7309651061355,339.62554692908,130.989048379587,810.760507683765,41.4226154322182,155.381468267213
"EIF2AK2",3026.30060975174,5209.1403528895,1313.51891871917,2235.99383553721,7100.89936186302,4737.64229808107,6389.52401668706,3409.53681859359,4103.86526742848,2237.01830313677,6591.77298261008,2020.94374811563,3187.09018,1612.53955029372,3690.54436779833,1993.16759932221,3817.66452082792,722.456190138403,1487.12159119924,1799.67734957047,1704.17382056611
"ENTPD1",1204.52946217365,2596.45395045642,198.371814377424,235.633173539902,3276.25859737473,617.691411225137,1444.3676302798,2065.76079160809,1972.37655661976,648.502682760845,1996.05399937379,443.868731160031,1209.22414021018,979.99615280842,2952.86633007335,916.784408163927,2129.24805545539,190.651617111327,710.981960131896,617.05676384349,946.927361355701
"EOMES",837.027121550982,374.557374533924,21.6920496863815,25.5080166064756,76.621076803641,0,112.192751932002,302.033632892162,43.7557174682994,904.762155927634,359.102951648867,37.904101878603,30.3621555200823,159.257460771488,650.249781478009,629.36457099656,253.593039780591,14.9070027459452,54.6409128148974,284.498851116117,31.5295514868683
"FAS",262.823075922037,573.387530368609,55.567253519829,163.39016747506,218.934301591787,359.272683605411,675.916159435267,376.182893962154,154.362245513948,783.637808827386,350.722747248008,268.221756004684,277.248848441182,510.076038703547,435.617852943638,621.407748069682,413.122350193334,172.419597345487,333.981791842543,77.2510163800361,246.337920457218
"FASLG",560.401358799984,239.035251095542,8.62828028210301,13.3593598309808,83.2324131672161,12.2522053351938,168.975752685167,130.003129454158,109.221340719432,221.294050230729,139.198452463153,9.00963187679244,95.9454539848233,83.1577238890921,204.32237247612,227.401376172246,320.763154188857,3.50001913655597,77.5536854973768,212.364193502762,181.046027621163
"FCER1G",1220.07340345718,709.856227664898,127.664923390482,88.5173051994457,774.694259842751,1353.18367719046,1308.29828566876,4516.78977520457,821.490195478561,2449.48191317772,749.775662725645,65.6034193749366,364.360668535814,747.427616952094,2446.55641833254,1829.45764522185,1579.00800681219,293.897048288309,415.318521197764,1604.95437613397,1588.07321695002
"FCGR1A",735.882389420058,237.561861308248,55.4546844971917,18.5232932419887,529.699866341003,88.6961751693324,312.530699761328,600.293449556182,238.143476219191,490.593073775331,198.567069885685,13.5704951150657,69.1061869914231,784.543610633698,538.576554228435,356.297624173358,282.834551255565,121.286467557142,118.596999011554,407.912520967337,235.537048238819
"FCGR2B",100.099538273177,149.630066387275,5.77994837430453,6.76715987434359,106.269124506224,117.459280216435,66.0299393938658,44.2083057814763,75.8754859452307,102.555294671097,9.20956442246323,14.4581594063674,0,344.922919753141,85.4498336788859,66.7026130737068,137.127668596022,18.756859310964,41.3117369779458,83.6104836689056,117.019069067537
"FCGR3A",1458.44532977278,426.517782650385,118.270452901963,41.2233201615511,698.355867587576,409.413893673862,522.968167130675,1184.99316898384,514.799010589672,1371.27674516336,382.81731304919,39.6182281569265,290.339517261218,561.996510588336,1583.62371212269,1848.50473343761,718.249725960477,168.071536498257,130.475099557665,1256.19664333693,1379.6533304559
"FCGR3B",180.967164050496,31.0457548873126,54.5965601430072,20.409908578238,129.772919308328,18.175463465985,104.580118041176,60.8305837123024,682.244586784769,7.82389000465505,41.0481652014826,5.9009000938237,8.73322480967902,6.00070009234469,2590.99869095269,1700.59409010222,259.777772013244,131.201564297049,10.2054826813191,286.238492283071,42.4326860248529
"FCRLA",63.0431997975693,441.638015651324,0,9.34959231295448,23.0772238835349,14.0314034696774,186.84060692945,0,3.55924007362016,16.0060522001173,542.760208209501,22.2867963178002,1.1910908094389,118.297780015802,33.6511597482939,12.7199069553278,109.405790810069,1.71783117451898,0.662803035997974,31.3632258358431,120.449669160461
"FOXM1",272.263679125766,179.918076996825,196.37037944131,197.183635744967,1524.28100408508,91.1547658572812,189.811242109453,215.834236704178,448.327668112968,329.747342641659,91.7653788947267,664.515544683871,523.62724370293,38.3106285350744,355.305795406679,62.8285293804143,1210.70812254446,226.050573541591,709.921095223095,344.103399460466,669.160434313629
"FOXO1",25.0891267657933,25.0023753046578,12.5332248211002,12.6005418967581,16.191298370627,3.05945098548723,27.2518675877022,24.9097526502111,17.0296151773154,5.75759085134237,24.9555893335003,15.3039359139681,14.7084399140008,40.4864087776087,15.1990802511732,2.47586820377031,19.4183051516222,5.66805170155815,19.6710127116998,3.10322240506414,8.06587733444086
"FOXP3",366.932793398056,2518.39565911573,16.91532914,78.5711501923787,506.008523039813,262.617137934166,225.605508881671,722.765705761859,568.38392391155,269.435212035308,686.561320621216,80.5430548660238,569.38682986639,765.461416132525,578.741585391234,121.480217541248,1044.34698193623,22.5453210079525,295.003520767912,277.867176264926,823.700081290031
"FUT4",1846.1079822601,7092.65637113133,2471.56799141234,827.92665010694,8891.99712004284,2895.21530760503,8508.18920063852,2842.69868755209,12895.901424786,5696.11354302833,4968.08871109528,646.250615076556,2304.67678033474,959.235158355311,4287.31636985436,2722.80593957211,1370.25902450639,563.58697406165,563.400373968372,1289.00531700884,1283.39021442092
"FYB",42.9677550043744,36.6470545515016,2.50692668743482,2.04459235685681,19.1754244058925,0.972732579018013,38.8542161557875,19.3933118237037,31.5460795367978,7.58689984891335,38.8111339734004,1.95456986871981,2.23842036382798,25.2891818636918,45.7980475259592,48.4801201446855,79.7463186348586,1.21958945880588,16.5748856720272,6.84542841979957,5.25032709413443
"G6PD",1644.38491793335,1177.91155476531,765.93544448536,1933.05570950426,16516.8789065391,1470.04773843693,1831.58747910546,5395.73614776685,10285.7953333492,2029.59431990294,3038.43652034456,4667.97052922994,7026.33877104483,1163.92861268632,4124.74963957933,2124.63064344252,1878.04851680833,1186.22161178532,819.518636529636,10314.242781491,7529.58780191005
"GADD45GIP1",2435.03404018114,2765.68492919115,2761.23196736291,1008.40736193819,2425.25994961833,5217.02434447895,1875.24475904164,1675.88258127393,2651.5235338127,12771.5556386094,1207.66274121454,1510.54752714731,2684.95401514429,2485.16332856921,1949.8719865518,2647.93812728458,1540.92183177366,5842.10992187004,898.254776313036,3422.11110026928,3573.51432003206
"GAGE1",0,0,0,0.00918567500356739,5.82075502022405,0,0,0.122823210225182,0,0,0,0,1.42238852003525,0,0,0,0,0.0247531402969529,0,0.0951430214410703,0
"GAGE10",11.7646580627101,21.2771837139952,0,0,25.6222069980252,0,90.1163091710839,9.4880233170856,50.4391868363036,53.7123680394537,0,0,1.75478370466768,0,29.2080549803518,61.8081361258459,10.6743657997309,1.68720533510292,7.16085095293759,6.48506861947315,3.38886705929074
"GAGE12J",2.45686039082489,3.83748095630956,0,0,67.2552830932086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645753440216676,1.60823446069732,0
"GAGE13",0,0,0,0,0.300353033715242,0,0,0,0,0,0,0,0,0,0,0,0,0.0342819499360635,0,0,0
"GATA3",22.0221097928408,50.6707439607273,22.6653685155827,8.08038461380943,15.5280655606419,34.9510435350491,34.8536803468131,45.227798767969,8.76834105383216,35.0924373209066,20.139412312384,3.42175366061326,13.5288317923982,23.7689997513733,16.2638373696734,29.2321677441657,28.1928914246473,1.26596824973672,22.5667386105345,137.950256644039,52.1155062236796
"GBP1",7700.62484903469,4041.76574326557,511.103816854615,895.920681573972,5023.62447159212,1004.42517696785,7269.65897460587,3312.51853911009,7508.2823476335,5144.6402489023,5581.93501251269,770.556294204427,4433.47615728862,7163.70291094142,4236.1415060232,1363.98494093565,13866.2975267117,358.047050481041,3549.40519507404,2527.33832204889,2008.74584198703
"GNLY",1935.41698991444,2129.67251423862,76.825853391599,74.3916975143383,1757.41636961939,280.940792755336,800.451929875279,1003.79260381611,2732.94616305592,912.603137538948,1155.66529741763,162.459779675356,466.471853668149,745.060665404678,5890.53189599828,7369.19043538632,6226.19896848041,20.8608178700384,366.322102587666,1605.59966015369,617.078269786644
"GPR18",68.7228763870114,160.140354606864,0.981819277271261,1.71979145292166,57.4536944411478,0,64.1331608688794,19.8337236903803,14.6605378753861,34.7476963768407,46.7185520754714,0.626312306092884,5.49785843363501,65.1090531456867,67.0991609245158,44.1933222804757,27.4878284575707,0.289650999376323,2.51455742788881,17.9523534581847,2.69736125245869
"GRAP2",78.3831614452274,125.147843310566,3.31147674137543,3.48936737321271,210.41336796182,16.6517277291519,116.36815366235,57.007698710592,25.5048864741017,25.0323503382456,107.719817591012,6.12240543020016,14.07359974,170.995170466516,219.385613345906,109.981457403627,50.4910587530326,7.34855435375466,11.5243057307666,31.5483488752572,21.5557663221312
"GUSB",412.19416829703,483.697031447564,243.051813310129,260.248912057685,1787.24160854141,139.521615184836,1792.56619751491,1690.89441124558,1155.68452361798,185.950463494698,773.64379250601,343.321911927876,275.554558859714,881.049749328173,360.294315524527,332.764930283385,615.676576076929,139.673081706271,374.536995325672,296.694890809857,341.607813714239
"GZMA",1373.27645860465,343.099483532245,47.8209171183842,21.1934102043639,444.931539414049,27.8427539077752,286.600289022221,587.681051308722,551.471684562429,358.008700524296,546.861534808506,35.6680495811374,116.697904654295,418.624101669571,717.806214869578,751.092059986584,547.657972338539,10.1663632111989,144.154091756013,365.333681641554,131.036369939752
"GZMB",1210.28138011381,363.913842733667,16.2013704431263,53.9790856470368,255.036769165065,69.4271009052674,71.4806867419488,113.916883637861,607.308819531415,431.708692011119,584.218661282366,113.053588841052,244.473644491139,663.781987866447,734.124120329853,926.139062718699,916.951383603513,19.277883180713,125.264752568496,1073.57772647812,187.204563929553
"GZMH",1915.37168076869,274.62045118383,99.5435553352446,8.12059184921231,125.258796239295,38.3019392010113,227.689446185744,541.357849745096,469.595233136641,1915.174615,529.549954291636,67.9721260403247,229.220597529991,621.470540399182,2762.87795561731,4798.93320360422,393.582779576082,42.202933449669,72.3709260927518,1645.1739481199,288.266487215153
"GZMK",91.6900297855847,68.4041778568767,2.55518756703021,2.31896381712571,24.2582148236888,7.16561300654071,94.8796707284969,62.5511769349352,30.626105236075,18.4755573967069,61.8667440670563,4.41748101329443,2.84345860507867,123.19897791952,57.3201923270366,9.13259758433104,42.5767026969467,0.300434543076047,11.0586534598353,14.0304880690653,2.56737687674815
"HAVCR2",542.891567441384,295.124257296915,33.9892916739704,21.1013997198683,456.176069007289,80.3017359082999,514.452278597093,405.888612836091,489.112166303626,216.239711139887,195.836773570093,49.5029909875632,65.7316338257328,262.82250550513,174.155702481173,168.206511054711,406.997867247744,17.4699869298071,125.493543436698,136.76660817936,133.228124622049
"HERC6",110.878160777011,167.712930921472,22.3937772282377,23.0212274155752,98.3697622559892,35.5362314945998,267.111915145492,135.121301211771,65.8895626829853,17.8288914395317,261.677146531227,14.4594236926027,199.052513118202,89.0854509783392,71.0213703533763,55.7634702386293,251.49552641493,4.43118280680425,64.3474486817258,46.9929071723641,44.3104185466517
"HGF",58.4757843020311,29.4304768239421,7.63778892318812,5.25589326683712,103.028098801781,10.4440094986885,253.594929093612,116.152983861941,29.0835571904924,17.6415912642166,136.258089946891,3.26103727930524,10.0761623449854,0,57.6677385197685,8.8545216963466,53.7639485586444,1.18027856208447,15.8249860924754,1.60671496479719,4.36418802881296
"HIF1A",1018.22261357674,1953.08669993096,529.475627031392,1028.84445042692,5392.43436721957,362.664090260975,2864.14949235126,2406.8859348333,5047.21423771448,967.263596532426,1740.74325830979,3313.76369553446,1041.70503141473,1328.6839140676,1691.84147796127,1010.77959816949,2368.37261604413,301.844980053084,978.814802369405,438.405922159318,608.049720271141
"HLA-A",118261.487564327,0.783107990428001,1389.79693035902,686.094098756284,17836.3223459129,160769.022040436,124.70927461953,5788.1307574578,3.23494485881337,2.12153710264022,52027.6847500471,9323.55677406631,42361.7636297685,692.281912765184,52211.9341611411,2.12964874013776,0,10.0184274797406,1.05422215174481,3.50068883483371,246.461441645836
"HLA-B",323.674294960687,13.675023282849,5.64347737102234,2.86154188972243,316.009135833005,215.72503312214,460.539853151699,10.0438168398266,101.85358677343,60.6229227079444,17.037694181557,2.43159953652543,12399.1883274009,26611.3956192194,492.68949935351,31943.6529673918,101.840368299858,9.15699451083868,53.5544853086363,183.855448295293,28.512695121578
"HLA-C",39486.1415308106,29435.2804190099,2874.41114097404,1879.07917425106,37445.9284563065,4228.42060056439,14220.5720509768,8347.52777354481,10630.4331741681,2035.73271315566,17216.5899704633,1227.37881367474,75207.6573744559,48395.1340637924,5722.57536147499,8539.19339642095,4933.8710965552,897.064164009179,51526.8529898677,5685.7799089943,14813.2251371141
"HLA-DMA",11424.5056017625,9402.5317650575,774.313773592175,387.009258842315,8290.01767867249,9361.04955152818,17536.4345304836,12883.7926359156,5001.63572475654,6648.35053145563,7705.22762044779,860.169667522762,1141.65081324529,8298.9682277127,5402.6238898605,15244.2343952128,8398.95005220734,1008.25778130996,3124.33562658097,3670.87250357105,3669.56488818179
"HLA-DMB",865.839163492149,788.955697845427,56.0623786827414,0.308984727144594,7.36790675786044,4.42069172302014,13.9481981070715,963.669323324185,215.523592343792,497.008564492245,380.128638780779,0.300068843311048,0.432994019508081,2.43421539166199,353.053390494907,473.598364368741,5.53120406587133,88.2596307349741,2.89136393387959,2.60031670649841,477.321102895123
"HLA-DOA",678.963987328054,359.282009891623,30.2779709920721,9.59533420547761,344.794629348612,76.0330596359867,846.719703842569,526.54661669979,266.570183269815,430.654642187583,215.669023777347,32.8009679868535,59.8363372916146,431.720534807269,303.560215776754,1011.22212690942,479.642260402591,40.0784605619891,85.3000837162519,145.849209359921,391.642334879102
"HLA-DOB",227.287834251314,694.541062444525,25.9756878000879,4.5555206970817,98.0886137061191,55.8178496044926,559.713285058819,243.244459045397,199.48413360057,7.14892956461608,408.663560911402,184.041280284728,23.6202577793976,367.927573908173,43.0624839889999,101.902938802123,290.988918122631,20.2554173514331,119.360822209107,67.0420097450517,65.2295147828553
