"GENE_SYMBOL","GSM3461245","GSM3461246","GSM3461247","GSM3461248","GSM3461249","GSM3461250","GSM3461251","GSM3461252","GSM3461253","GSM3461254"
"TDRD7",252.4621311,141.8472242,455.5370979,94.34638319,479.5032032,180.2802805,261.8931237,136.1117797,276.3565283,237.5607731
"ACSL5",52.5128598,326.23923906,36.86104785,223.76053048,34.59118975,53.173542875,65.718077475,33.985586335,82.203467135,370.632744425
"CAPN1",229.6089431,450.2657021,270.8269904,450.0505057,426.9708063,226.6012341,677.9288374,330.8892014,461.9650768,505.0710811
"RELA",36.17644442,52.58120132,81.77272521,56.63263734,41.57944218,61.64441156,38.00913476,78.25378643,228.0585366,61.91009069
"TEAD4",125.466411725,95.453333575,388.31898417,108.943387425,238.399280055,198.19972311,175.761870575,238.25232737,242.754736245,55.7667023
"FCGRT",1244.014065,2243.182459,533.3924882,727.9986797,1441.590439,1485.740371,871.9402054,1015.750281,1952.190915,2666.200293
"VEZF1",1092.312035,1066.405905,511.6882129,1524.362128,1396.421508,1680.619746,771.000514,834.7623725,840.7291757,1024.526811
"NBEA",17.72883925,44.32194902,70.78816512,17.72883925,57.59453421,30.76818649,28.37882557,106.7404058,17.72883925,17.72883925
"KLHL22",1171.063917,584.1238138,652.6757482,890.262023,941.8380129,765.1208704,522.0274214,392.1001292,403.7146563,889.1364643
"PDK2",44.37628208,30.10480019,32.91236704,63.28357176,57.66446186,78.05451552,35.26599482,32.53983806,17.72883925,49.54734919
"CYP2S1",17.72883925,70.4708002,17.72883925,35.28056758,17.72883925,17.72883925,47.05501884,28.64988316,33.90750699,86.95680915
"NOP56",935.325323566667,609.4429027,1415.36422473333,1004.4189047,687.982909933333,619.404118133333,897.438233033333,694.091387066667,919.5129953,500.59296864
"CBLL1",112.471158505,131.09034843,203.656890705,102.77356517,123.30793902,184.6180191,106.73902926,194.385858345,161.47893302,149.69537558
"CMTM3",737.1538665,1097.86134645,767.90923065,754.9550755,656.47541635,2291.11097465,374.712850455,917.29263485,1028.75143035,847.35104615
"TRIM58",17.72883925,23.64068093,25.51883285,33.18449898,17.72883925,17.72883925,17.72883925,27.19074695,17.72883925,17.72883925
"MRPL41",616.8109185,694.6155313,880.8011506,905.0480215,999.4898042,1052.300375,622.7326952,1031.300508,1276.567162,899.7738894
"PIK3CA",33.1224181,38.52254127,29.68720833,17.72883925,17.72883925,40.39070378,39.63209309,41.81969249,27.05325575,27.26034997
"RDH14",301.54169475,502.0384384,550.3790352,376.0117576,574.10589535,602.3105151,459.922878325,499.5757664,441.4149889,412.84960685
"H2AFY2",85.92839835,433.209071,68.72936056,234.5667776,116.9604349,101.5679142,213.7329342,958.8047773,124.6147413,158.5224671
"NAT10",814.2397772,706.5200835,1136.620589,1287.998589,818.1887609,879.0490244,912.4793945,1002.910986,1285.2443,709.3849272
"KLHL17",109.739013,45.31433604,49.24425163,153.032979,129.5367192,44.74307867,46.7874803,87.94756686,126.445449,70.2994678
"CFL1",4312.749374,5136.717892,4430.049928,4304.041165,5184.357985,3624.164564,5260.186191,7471.690153,6414.035605,5392.973073
"DMXL2",37.38580819,46.49896492,61.01005713,38.54597213,27.80802811,31.36533624,40.20767542,34.24048689,33.93448855,17.72883925
"SAFB2",464.92634335,533.30910315,405.51535275,744.0984839,462.3378779,259.2470937,469.9686283,468.14954615,740.5458967,633.74091695
"MEIS1",53.88756998,54.52191152,108.2445162,31.76850271,124.0327507,43.81027253,63.59881282,39.00536605,52.10685768,42.85300741
"NRGN",63.33442745,52.91820251,82.73930696,46.27254984,25.58903341,17.72883925,36.59824633,138.1745648,53.63594322,83.7046846
"ADAM12",21.74599573,23.339281465,17.72883925,17.72883925,20.17735632,33.244877655,22.032393195,23.727639585,21.68908584,30.038352135
"IMPDH2",1881.812,1145.94609,1407.820771,5624.506221,2568.471625,3773.786843,2471.852358,3211.639586,2250.152734,1475.319011
"TGM2",104.685468375,509.595275065,143.42247067,51.685461805,49.50040444,289.989821825,29.71471209,99.505270775,302.757138415,135.831777475
"IL7",17.72883925,30.69306133,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925
"TIGD5",393.7394629,218.2602133,332.7213049,472.6728463,306.1638862,397.770192,355.5469621,567.1413906,336.4517307,502.1123161
"NXF1",520.3759199,716.00636005,561.9767853,1021.475151,657.3399,576.38405825,616.1400959,439.38938795,1164.232361,720.3262573
"CFTR",34.42210838,17.72883925,17.72883925,34.92913381,26.57115643,30.19906301,29.84414884,17.72883925,34.42535715,17.72883925
"KRT80",17.72883925,31.69774882,17.72883925,17.72883925,17.72883925,46.63886291,2966.61458,28.89063362,38.88026044,17.72883925
"SPR",171.6439831,85.17119205,399.8492516,164.2470808,409.5988803,262.0954838,103.4921142,167.2223381,353.72301,150.7837689
"DDHD2",214.710303995,139.692849775,170.626653875,242.03387903,125.40861253,285.13785923,110.83031445,144.058972105,100.648550425,199.43636073
"SH2D1A",93.03900406,625.4898273,60.67283259,84.12323333,33.81285444,86.87740576,47.46353972,34.61246535,113.7603093,241.8378974
"ATXN10",49.56468206,55.295850115,69.737087955,42.405313675,53.070169625,53.74022536,30.85645928,48.47957943,40.00610744,59.80468792
"NUP153",138.5031207,144.6644201,227.7194027,57.47098575,89.39882231,158.2290785,85.13775252,294.0542432,305.4806492,94.64660737
"RPL7L1",537.6785123,481.0159322,749.9805534,629.2018573,447.2037355,439.2589022,384.2234969,1326.940744,947.7452184,447.7957505
"SNRNP200",119.6670332,112.352775895,80.15193063,178.84362715,210.3149467,132.0802354,151.37511923,120.012719195,88.66972165,175.73990225
"LONRF1",177.9563252,69.38007486,417.8547919,199.5231768,330.2020719,119.480023,242.6715952,103.3678536,223.5122347,190.1939217
"HNMT",154.804809555,298.68484221,244.97593885,226.66501383,137.229745165,111.42902429,160.402258005,96.64689617,203.744130085,172.31224706
"PIGA",449.5850851,257.7186389,504.0747184,545.9780702,602.1820771,311.1108837,327.3327229,309.5908367,595.1076206,583.7507897
"FAM43A",184.2093347,345.1345312,179.0205707,590.2907138,313.0272427,408.4106274,354.5829464,176.7866866,172.2176733,88.96998938
"TMPRSS4",32.42880146,24.13224298,17.72883925,31.5587038,17.72883925,26.6163901,17.72883925,17.72883925,31.08419583,27.94663936
"CS",1602.8567062,1307.04514466667,1372.0580073,1338.85796658,4026.61139413333,821.437836493333,1069.28070555333,1538.67437273333,1250.9101873,1447.4154304
"HECTD1",583.034162,570.5846035,631.1574555,371.6602162,534.4513454,799.587386,746.4588473,705.1335709,505.2779212,230.9311499
"PDCD2L",196.1254258,119.0946916,203.3910879,178.5834003,197.658016,184.2426003,205.7752071,215.1109294,122.6411159,102.995527
"ECT2L",17.72883925,17.72883925,17.72883925,27.82533025,29.60212883,23.51905403,17.72883925,22.77244959,29.40904749,17.72883925
"CCT5",113.9549171,75.33030313,67.56773422,117.9818106,152.6123708,52.95213068,134.4440929,94.03245054,209.6585482,72.89310111
"HAGHL",72.0303403666667,52.6087137433333,114.169409973333,73.55249594,127.172493013333,71.16920144,154.740570476667,68.64907986,90.1589078233333,75.9549593666667
"TRIM61",17.72883925,17.72883925,29.23817886,29.79203445,17.72883925,17.72883925,17.72883925,31.22245071,17.72883925,17.72883925
"MRPL33",1500.2130379,1366.4562147,1864.837649,605.03031835,1538.42913415,2141.44217345,790.0006257,1918.5086193,1635.2011385,928.86383655
"ZNF746",266.57938,357.1207884,460.1223184,189.9458662,428.6742864,278.0195192,332.5339151,241.8385181,499.2399974,395.6253831
"ABHD6",411.4910906,173.5921791,260.0974358,166.9236293,138.9488875,794.2178089,219.3931955,159.7812763,169.3643403,229.4561565
"RFX2",17.72883925,21.14217997,17.72883925,17.72883925,17.72883925,17.72883925,23.003623225,33.52558615,20.834859755,17.72883925
"OSBP",684.7251067,1127.287974,2078.824259,992.8457422,1072.192378,961.6265646,1052.599873,982.0839671,1618.497276,744.6502763
"CHMP6",98.353906675,102.7435295,59.448551525,149.437634525,149.070357725,208.878831575,158.245414275,79.068277775,171.95022034,195.298168475
"HUS1B",38.30610515,38.46306472,26.84044837,46.30087345,48.53464226,35.76166212,29.2050349,49.91871308,57.62178186,45.00294651
"DSTN",925.215860256667,789.335878736667,896.898408893333,582.14562177,699.42561428,358.662830353333,1257.15150420667,588.563710076667,1047.07696520667,394.14323838
"TTC5",144.6345381,160.1908652,172.9762873,190.4661876,150.1564694,205.3615563,153.0082541,180.3616099,173.8648181,87.84469432
"DSE",83.37287123,761.0910743,105.6818708,90.57257999,114.2987885,614.4849198,191.0543184,310.7242503,237.7716683,206.3508812
"EIF2AK2",1625.927613,668.8400165,1361.002417,1266.426889,840.7700484,1245.694689,1405.613094,894.3148311,1020.036204,852.6306043
"COL5A1",349.9082699,2557.124958,898.9751778,185.9316118,1116.022671,1723.818869,1066.161777,277.2726752,813.9454464,380.4830298
"TEF",169.8818105,40.83163514,44.32264698,198.4588476,276.3023566,217.3579776,165.2436866,40.02854258,64.62010366,151.802174
"CSNK1G2",2494.671468,2222.130412,1730.683931,2244.09839,2268.106062,1494.557638,2374.028172,2491.099821,1692.609612,2720.716195
"KDM3B",269.6511931,357.639093,244.0140872,422.9752942,220.0135068,291.5003241,210.9322084,486.5044714,274.0090433,270.0163512
"SLC35D2",184.4095916,236.2727814,202.6316843,350.1160098,202.8337536,209.5025218,120.8356477,279.5040324,445.260106,201.4758288
"SHBG",17.72883925,17.72883925,26.23406128,17.72883925,33.24152544,27.91658885,17.72883925,24.38072684,17.72883925,17.72883925
"DLAT",67.86696967,75.96055899,143.5021351,84.23364814,170.8374808,103.4963151,115.4260051,169.3314166,131.1931776,87.76997633
"SLC22A7",17.72883925,26.43241514,17.72883925,17.72883925,28.71169655,17.72883925,17.72883925,17.72883925,26.70545306,17.72883925
"COL6A3",1029.10572395,5055.67285,1912.2440275,392.40810675,1351.42548605,2060.9469415,2833.6607655,3349.754444,2120.913602,1231.4804092
"BDNF",17.72883925,22.8056641666667,20.1893344833333,24.15368976,17.72883925,32.2400659033333,20.91207426,30.0297797066667,53.6357000566667,26.71224095
"OGG1",47.604932335,41.397362075,58.97235546,30.76257997,41.253790995,70.57840248,23.113890955,75.7572709,59.934894025,41.25184588
"HYI",99.5254641,33.83840875,80.80276326,129.0150812,140.8655456,158.4061111,44.59010181,52.14988907,81.72351623,43.95939486
"KLHL5",277.740065605,317.336814325,169.029054865,104.84172204,184.673490675,319.76744008,98.061333895,316.02829076,204.49225454,195.66969866
"EPPK1",17.72883925,25.89714003,17.72883925,24.69183895,36.20438201,17.72883925,30.13055336,17.72883925,22.1932339,17.72883925
"CD200",58.851574635,59.162118865,26.74143997,17.72883925,53.45119672,33.66225128,27.03129267,26.323205325,43.24965742,29.375940735
"ZNF451",147.777561905,155.558639525,94.159546375,227.305955425,195.362850195,136.20418004,137.40553659,218.73506262,219.260055915,166.48946671
"GOLPH3L",118.6684483,86.59713278,117.0088776,104.1394506,85.13134494,92.337912,90.40220495,60.59811157,71.74839399,58.01551401
"LIG1",593.1126808,185.1218887,489.7058714,303.0713144,352.7496088,170.5206242,428.1342051,188.4310749,361.4310703,811.5911857
"H2AFV",17.72883925,30.45325241,32.82363199,17.72883925,32.05951387,35.06553485,17.72883925,25.05135226,32.82054783,33.27501755
"SERP1",194.0677748,264.6306527,105.1859437,82.71716935,102.5660836,307.1879356,121.1627092,207.4082638,333.8458356,175.3796495
"PKN2",75.17610874,46.77515142,49.31453923,57.31757162,57.43063595,86.37717072,45.67537166,57.39366946,37.13076606,43.99504099
"TCERG1",66.728930375,69.71367198,74.307900695,41.818787395,83.839018455,64.574936365,81.003026875,96.650314995,125.1348921,50.05028024
"OPHN1",33.53526695,24.61888266,45.51874696,17.72883925,17.72883925,34.3074832,17.72883925,23.85892573,17.72883925,25.85703065
"BCL7A",35.54956157,24.69692842,32.05708202,42.41290732,34.09243922,26.57343245,29.91142058,28.43985321,33.91462987,23.6645515
"HOXD13",17.72883925,28.90286414,80.73085679,34.86295933,29.09061623,38.1848987,17.72883925,89.4788463,28.64994593,17.72883925
"CCDC136",78.92435212,64.5808055,257.1552911,46.42251756,113.1829954,41.47979893,140.2986634,44.32949962,35.36631233,194.2776141
"BMPR1A",170.6173491,55.33599595,75.38877882,39.8750938,74.983419,111.6991873,69.45073908,93.09472681,63.52342096,38.56029795
"TIMM22",1478.977809,524.0412043,213.5635067,548.7203974,294.6569649,400.4861682,498.0376628,481.1973347,419.0438388,525.6563066
"KIAA1217",28.11505663,194.9900677,298.0708003,197.4017285,42.94836886,156.3943494,78.17266418,17.72883925,44.33672563,37.28402978
"BEND6",17.72883925,37.04774241,17.72883925,26.9217866,25.1306627,50.10784955,33.79833471,43.32662422,17.72883925,17.72883925
"NFATC1",20.71524092,43.58914911,22.10005514,21.5034090333333,22.60646606,21.1463679,26.9275808766667,30.67900524,43.6168893366667,41.24941084
"REV1",172.5927381,166.4294085,147.5566143,89.69873879,232.5239581,174.8198069,156.62778725,168.4159003,121.19858665,129.44398845
"PCOLCE",1089.055431,1026.994436,1266.940132,800.5280386,1670.424887,1109.879713,1239.717074,4491.636268,708.5039747,533.1443488
"SORT1",2020.620997,710.3765156,1037.998339,1383.260908,2619.518458,755.2899334,2037.115411,402.4717778,1042.262526,927.8053404
"UBE2D4",138.5941039,266.0855405,532.5860176,381.1157479,541.795273,391.8116685,481.6636325,209.3796039,233.9903849,230.264105
"DENND2D",74.19153958,660.5570277,340.292161,114.6048776,17.72883925,31.23825954,120.8556391,33.0129034,149.9964373,425.6228864
"DDX19B",287.07461455,251.320767466667,282.153455986667,228.310242133333,237.307431946667,261.692708663333,429.28040645,268.15157081,340.91994768,294.879111756667
"C17orf97",74.57277658,41.82553948,114.632251205,255.57964685,34.357178845,33.166958045,148.31644151,54.46745497,37.539269015,130.779119035
"LRRFIP2",447.9308812,294.35319375,248.29252285,251.7916676,294.3866464,331.0956413,536.6632797,225.58072325,904.67403815,314.08637655
"AGMAT",17.72883925,22.58397925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,35.3971392,17.72883925,36.66221252
"WDR20",68.5961122266667,106.019507393333,94.0123625933333,125.230476866667,99.81135528,154.13370705,69.8939628733333,101.600450656667,150.670251546667,65.9153479733333
"EBF3",32.14024304,123.9802297,159.5245112,24.71899735,27.36462967,37.40054815,56.39592182,17.72883925,38.37442993,22.3941555
"HCCS",67.396760125,77.406650605,94.83843914,35.213957205,50.63853754,86.7414054,55.273613985,99.125437035,85.766694575,49.839128965
"UCN",29.49930397,43.735566235,28.602062235,43.17882197,21.819216145,55.346866495,25.507826985,93.65166237,29.663371725,163.33141116
"C17orf67",32.55798416,26.87612018,36.15744154,28.18026648,25.4907319,32.90255664,35.99869914,17.72883925,17.72883925,37.72616798
"KLF1",17.72883925,27.84709722,17.72883925,28.99249235,17.72883925,17.72883925,17.72883925,34.8433221,32.12629838,17.72883925
"NFIL3",77.56589237,130.2136821,154.3353183,38.2518159,91.69257225,157.2596668,86.0416538,106.164734,238.2829745,71.61091443
"PAX3",33.5612155125,17.72883925,27.42070442,364.828215375,60.847027015,17.72883925,17.72883925,27.920913475,49.0763692925,37.10928028
"TASP1",32.03632546,24.63508972,64.04511178,24.82129866,28.55080479,30.00057245,38.05774349,56.06140544,59.2113447,32.14641709
"ARPC4",1209.04316255,1280.05922895,629.9802853,1117.87062585,672.18817445,963.3689346,750.8951048,1257.4677451,1733.192787,1744.0948287
"BTG3",379.160442865,159.791365945,376.591720125,105.018087485,271.023214745,676.13110555,380.24049168,218.06481558,646.590717735,109.47866172
"LRIG1",25.711166345,225.05011625,38.519727085,24.535564235,24.282860155,102.84420836,51.719536945,17.72883925,36.547396275,57.27835259
"TUSC1",17.72883925,72.86050705,113.0546524,33.25532564,17.72883925,27.26774984,110.6190843,117.8373445,97.35405703,25.9775462
"CFL2",31.94113085,17.72883925,17.72883925,17.72883925,32.00445086,28.00804661,30.0336656,26.06285529,36.6517265,23.29622814
"OPRD1",17.72883925,17.72883925,17.72883925,17.72883925,32.30344238,32.11473005,17.72883925,17.72883925,17.72883925,17.72883925
"RNF187",66.37710603,32.62533677,57.28027325,43.92074559,62.69909132,33.35950364,53.66038843,59.19271691,60.42451371,50.26271426
"MST1",583.3461948,189.2514364,173.7390259,444.5476824,270.0022012,194.4876787,478.1851883,80.40088419,198.4994329,308.1838792
"UBE2E2",119.8511487,823.5700272,300.2303675,87.71779693,214.1232486,144.233703,768.644417,118.8035244,1055.404168,686.7825406
"GEMIN6",715.4101763,312.54086,673.6005885,296.8172569,721.8972303,485.4604014,387.4762073,801.5227921,392.8380932,452.1432087
"PGPEP1",44.05716324,24.93400237,17.72883925,51.05369096,41.56798721,72.22960876,17.72883925,32.03247247,17.72883925,32.04457719
"NKRF",143.0039957,110.6495401,181.9150634,193.7853075,145.306778,114.6862964,242.2604934,148.9381837,135.9201616,124.0352108
"AFMID",68.2372391,61.76363283,65.54725417,82.84099756,113.1964085,130.8541024,114.5177667,140.8665354,17.72883925,81.75299763
"WDTC1",17.72883925,17.72883925,29.6678846,36.31951095,17.72883925,25.66741476,35.61859077,17.72883925,17.72883925,34.07120296
"FIGF",17.72883925,17.72883925,17.72883925,17.72883925,32.45522071,17.72883925,34.69640497,17.72883925,23.72379131,17.72883925
"TPI1",2700.3974385,2269.7591575,4453.9412685,2218.074612,4347.553254,2381.7122295,2562.427477,4511.1371995,2420.9213255,2464.1096005
"MED10",463.1276911,440.9485319,701.0044253,490.5332816,759.639815,678.5552296,707.1304665,848.3726941,1531.587093,675.5017531
"CMC1",205.968295,135.2689819,207.2736306,66.39769614,174.6036175,234.3637466,124.8317671,324.2583366,217.2033764,191.7218969
"MPDZ",257.2268851,171.4602033,445.8544314,122.8341868,309.9798413,85.83707182,57.53927484,223.3037685,148.194829,187.0655145
"IFIT1",2208.466226,218.5367221,1036.272775,327.273452,153.3896156,2663.550479,1274.723532,551.3558021,2655.943233,75.81493289
"SLC1A5",457.0767085,160.4543131,437.6559393,208.7655704,228.0300076,480.1734479,369.2488116,224.0396233,246.0176812,243.6960836
"TBC1D26",79.21729031,17.72883925,93.98854689,88.5899598,17.72883925,17.72883925,70.62156347,17.72883925,46.12295596,17.72883925
"PIM3",128.466281925,137.550172975,138.775466475,63.500389525,87.294870725,140.490573575,114.413763025,56.417048545,246.250153165,150.129257875
"TAZ",110.56768705,97.636783375,104.39207535,170.846766,104.221255965,113.5088911,59.15022907,35.096759115,132.53146225,197.6883903
"RPS5",9524.955407,7020.731812,12683.02541,11460.35417,11190.87192,9744.077453,8720.99946,12829.76822,10900.93324,7395.207685
"H2AFZ",13169.44804,3333.048927,8271.530212,2642.03003,7867.917643,6280.941501,4798.032,6485.053127,5468.256291,6100.069049
"DHRS7B",327.3739717,196.8125911,237.2074516,159.3425417,302.1080238,162.6448358,267.0557567,161.2576298,210.5119809,314.9288264
"HELB",34.58395485,30.89876042,28.07705229,17.72883925,17.72883925,17.72883925,17.72883925,33.35068933,30.37286981,17.72883925
"MICB",479.5561506,309.2081896,139.1363177,242.8684543,340.931949,51.97184887,66.41866441,36.12587978,1674.266567,290.3623419
"LANCL2",128.1975629,92.83166484,251.0942205,114.3009635,171.2448938,124.2417012,180.2248748,114.0531681,65.75678233,116.9166668
"RBPMS",32.2712447733333,33.32368162,75.85531028,79.2070363066667,54.08196733,20.2775089133333,41.44526888,36.29907411,112.795032416667,40.62355016
"PLEKHF1",304.5963127,522.6033018,593.4712073,383.1335297,84.21775967,370.3400136,200.0809738,136.1866336,337.0800528,285.4897428
"USP13",619.6518625,130.5912751,83.64222554,161.5817938,190.11962,218.26405915,148.16235945,120.00440295,99.17670394,155.14144295
"MAP4",45.84055686,67.62216403,27.75874108,175.3337378,36.63116953,78.44396765,151.5395033,36.91536169,71.96752793,70.2101595
"DAXX",172.4212068,132.9437812,121.6793354,382.5613956,109.451394,154.9740454,75.3763183,280.1723967,258.8078492,193.230775
"LCLAT1",106.500118206667,87.7032657733333,177.833676033333,63.1270919166667,145.84023126,161.71519933,117.10277739,98.7943350433333,74.8884323033333,86.3443655966667
"ARHGEF5",17.72883925,37.4975371,29.88390582,37.95759459,33.11024079,17.72883925,101.1231505,95.15734986,17.72883925,90.0003761
"PANK2",315.06584885,379.86826545,505.8158983,268.04514029,343.3153255,655.42539905,197.198159655,251.269652,418.1601419,202.087450315
"LIX1L",288.6893027,183.5135702,321.2376614,173.4050917,211.0739887,232.7466322,148.6156793,473.3735718,204.8998384,196.518326
"LMNB2",904.1761069,505.1064172,1227.788556,320.23193,566.6828935,784.4824468,478.2193394,1236.780569,757.4793194,714.1582713
"DPT",50.39688902,945.6649528,84.53330667,137.5372067,182.7828146,54.77615019,268.3945425,17.72883925,36.03509405,108.2094567
"TMEM144",108.4997443,148.8281091,52.86898665,73.89787092,203.4563254,99.3742324,241.5970639,49.64350375,60.88114444,133.5988319
"BHLHB9",34.21916295,31.81226962,86.04621037,38.21887413,50.84685253,55.69196428,29.98561766,49.60252038,17.72883925,27.96467644
"FAM127A",882.7387884,802.9660247,1443.345232,1238.545893,1273.59946,1673.395584,761.4382897,1125.794739,675.5776722,946.6796595
"TBPL1",185.6236059,228.4410223,321.8001185,237.4855697,162.2777357,293.1415304,154.9207388,449.4776016,224.1788308,298.3702258
"LAGE3",2285.698154,845.2135199,1384.604462,1627.536874,1627.489021,1536.360561,743.7996828,1503.682149,1413.057555,1943.445472
"EIF3A",678.4390483,622.0833101,694.5300471,982.2195191,703.8580062,1341.445267,602.3188151,389.0145351,332.6624229,442.8140126
"GGA1",40.17132594,28.92441604,43.69121571,17.72883925,28.59967917,23.986667425,22.83535862,20.97978492,33.096341415,26.30896081
"OTUD4",52.88579935,85.8572019,78.00150259,27.99485282,35.63806179,70.11451086,50.53041164,86.76508021,123.1769064,41.83789211
"PAK6",240.2668094,17.72883925,95.72457038,34.67581066,17.72883925,17.72883925,103.1524982,33.30808474,17.72883925,17.72883925
"LILRB1",31.54572991,63.35293395,17.72883925,17.72883925,17.72883925,25.81962487,17.72883925,17.72883925,41.53062944,31.73322967
"RAB11FIP3",973.9804576,596.5503004,743.5309216,886.9357162,815.5654754,861.0766642,795.8234761,470.9673826,597.7954006,767.6082392
"NOXO1",32.99429593,20.72739829,34.84233341,33.47942519,17.72883925,26.99865063,36.92164319,29.02776934,35.02366761,26.9633287
"DAPK1",122.0376663,232.3347579,162.3951205,132.0330487,79.26331993,44.14312607,68.19504461,47.61853278,259.0420655,193.7964258
"ADAM8",26.31025042,148.6734634,43.3124475,17.72883925,27.65785857,45.22556967,25.86903456,228.2953526,151.0601293,53.58985165
"EPS15L1",133.0661022,48.36074876,115.0520022,116.0185015,47.19503547,216.9167255,54.75328826,89.7942412,114.7806828,69.76180259
"IRF1",432.1434884,2485.816287,462.4753233,1039.252867,160.3986852,632.9699268,260.8813069,302.4852599,2540.983187,2490.651716
"ARL6IP1",3536.69691,2403.864443,2749.060727,891.0451016,2117.511874,2361.033652,1489.44808,1807.338063,3288.941631,1969.156185
"KPNA3",75.02023183,192.1881701,146.5640173,90.83203303,142.5590482,160.7523057,180.5370412,190.408587,115.6602159,112.3440851
"BIN3",249.0132522,219.2612513,45.72527855,305.8153813,214.9740907,50.49249712,82.32206751,55.90294456,164.881152,474.7160257
"CNN2",457.764758005,861.757434985,496.705231755,114.767011175,261.013730775,95.994274725,490.344994875,426.80634989,883.4848572,400.822667675
"BRSK2",27.98669371,21.36209302,37.54262119,17.72883925,17.72883925,17.72883925,34.64719799,17.72883925,17.72883925,17.72883925
"AFF4",153.8866606,127.8965658,285.6722416,78.18118122,136.0140406,118.9454957,86.70798035,267.3450067,585.9188442,82.68928811
"PPM1E",26.20187297,17.72883925,60.74080575,52.2547065,39.81571795,35.24088361,17.72883925,22.81174646,39.30441594,17.72883925
"NFATC2IP",32.6634399866667,34.9396004266667,27.60257685,40.89048495,28.7450333633333,31.7085653966667,37.52728181,31.6470693466667,32.0772094366667,54.0253680666667
"PRTFDC1",33.88324088,73.87349579,24.30220469,17.72883925,17.72883925,35.07500943,31.75772186,17.72883925,28.10660248,128.4291707
"PAX8",17.72883925,35.21568069,22.81263973,17.72883925,17.72883925,28.41455592,17.72883925,31.820882845,22.690617725,45.24400247
"RBPJ",71.1501096,138.2268741,38.92733694,37.6736286,46.64793124,69.40066285,38.7991391,104.7789349,52.40372368,99.08180596
"RDX",176.9793017,123.123547,374.8421824,92.30202718,364.9201805,248.1433437,139.627516,413.1488995,135.9422542,155.8497697
"ACAT2",1091.449813,181.4881762,666.5435784,229.5982875,874.7410339,321.84632,236.1216505,307.5007878,188.9096754,310.3313221
"KIAA1211",55.649788005,30.69126054,38.66386591,30.7104139,26.05159903,52.850951035,32.204312195,34.14908452,34.16069375,17.72883925
"RABGAP1L",62.92311106,73.01274678,63.90800321,86.43701403,70.10215198,42.67279252,39.50627728,50.76572765,42.61952373,51.63161668
"H2AFJ",1078.593048125,789.199201755,1230.926232075,286.276085475,1289.303227055,1620.192347025,1356.702753275,619.444063125,1316.763270125,732.954846625
"NT5DC2",274.9114103,207.613817,290.2541131,518.7545153,602.641872,706.0388531,400.1372784,293.6216162,206.7905568,374.3343186
"ASS1",115.2127339,166.22002435,52.777396605,82.316077945,91.24088942,65.088132365,613.68991775,132.42591835,126.614428415,152.44701879
"GNLY",39.008314005,544.6998421,40.373966485,63.209896125,17.72883925,17.72883925,17.72883925,26.37756731,85.758614345,123.18137175
"MFAP3",66.95065177,74.17049507,49.82156953,59.30415356,68.69335909,57.36109075,38.85588654,122.5937574,96.02089155,24.0738352
"ZNF627",32.36916217,60.70001757,58.7863726,37.92924005,36.77137997,111.3211716,24.63988979,108.9653716,88.36381684,24.41220773
"EAF2",29.67791407,80.39104563,27.96571889,17.72883925,17.72883925,47.94271654,17.72883925,17.72883925,36.63432929,71.65026379
"NCOA3",475.4603064,576.7141927,221.5993764,670.5471641,430.1272437,428.9914811,281.4716389,301.6777987,296.2881995,408.8039702
"GOLPH3",426.1104825,516.1828635,538.4927466,222.059209,653.40957,719.1728606,369.4016124,580.0918489,629.1484502,433.7510118
"CSNK1E",1009.0827161,848.70532685,1855.3861926,1219.40123015,1094.33463925,1814.5817537,1388.5158378,1627.46433805,1559.67191305,956.2449676
"RAB20",38.09081132,111.970823,27.8262301,24.70465832,17.72883925,47.69795198,31.24081333,66.38722845,79.94771378,117.6267978
"SCFD2",17.72883925,45.11226749,44.2879913,37.32968247,54.30479455,25.70554685,42.66750475,33.3523087,42.56162282,42.91199196
"TMEM161A",50.72916561,23.75296765,43.7172387,66.65888581,39.01724954,26.77994532,38.68005201,44.42769356,44.75606145,56.79785572
"ABL1",189.872380133333,200.569262166667,163.672019033333,201.472181633333,229.554707866667,166.133730333333,240.779189823333,328.54146054,246.727381616667,149.207651766667
"ADM",1565.202393,1024.7856,2996.420386,412.645469,2636.245706,218.4906192,2777.435297,1011.583716,2021.934926,267.7694337
"EXOSC3",327.2131178,386.95477425,370.6147609,161.301365425,185.96688463,193.70009595,232.0101786,936.9879495,468.14751635,250.39740055
"VPS4A",369.5326852,179.4617451,218.6480032,413.1343207,288.4403682,302.2063787,259.6423624,180.1685727,319.2736595,363.7723505
"GAR1",138.722602535,100.51045021,144.14134442,130.361407425,149.425130055,185.419350905,105.856135415,319.825894405,151.1257379,131.78811665
"HSD11B1L",140.5977265,75.28163729,31.54740927,149.5987518,158.0201991,86.45605782,246.2509547,203.9677955,92.53831327,84.62551691
"CCNY",327.7647714,304.6354368,155.52553885,265.02303495,191.1675755,260.787486,281.1732131,309.9215793,228.16315435,407.5270524
"MYBL2",17.72883925,17.72883925,17.72883925,33.14766039,43.81717327,23.95980756,17.72883925,17.72883925,29.12188496,27.67300248
