GENE_SYMBOL,GSM1648121,GSM1648114,GSM1648122,GSM1648115,GSM1648116,GSM1648117,GSM1648123,GSM1648124,GSM1648118,GSM1648119,GSM1648120
DAB1,6.5156,6.5001,6.2672,6.0474,6.1527,6.4609,6.7432,7.4162,6.1833,5.9661,6.3391
DAB2,12.6853,13.5464,12.4702,13.0264,12.4449,13.2983,12.7822,13.215,12.6566,12.46,13.4681
DAB2IP,7.77905,7.79635,7.13435,7.09065,7.50325,7.06765,6.95975,6.9295,6.9307,7.4014,6.78905
DACH1,6.74793333333333,8.1915,7.5283,6.65186666666667,8.2656,7.78376666666667,7.35803333333333,7.5865,7.03213333333333,7.14026666666667,7.1502
DACH2,6.6725,6.6388,6.1703,6.1295,6.3715,7.622,6.3992,6.3152,6.3154,6.2445,6.4186
DACT1,8.5911,7.98265,8.223,8.41015,8.4904,8.7712,8.69355,10.1709,8.1025,9.62455,7.835
DACT2,6.4899,8.5176,6.4803,6.6695,6.3032,7.1772,6.4281,6.1895,6.9466,5.9732,6.3614
DACT3,9.9941,9.2803,9.0778,9.2272,9.3921,9.5761,9.2204,9.29,8.5066,9.909,8.9495
DAD1,12.0033,12.4542,12.0747,12.0003,12.1072,12.414,11.7569,12.4011,12.4179,12.2515,12.3445
DAG1,8.6394,8.8109,7.6645,7.68435,7.69035,8.35595,7.6572,8.66735,7.7554,7.96995,7.37915
DAGLA,9.6723,10.2409,8.8926,9.9058,9.4676,10.473,9.2582,10.1749,9.427,8.3926,8.3813
DALRD3,7.8074,7.73045,7.31105,7.3856,7.5235,7.63745,7.3679,7.55615,7.4291,7.4281,7.25895
DAND5,11.3483,7.8909,9.2433,8.4364,9.1513,9.7896,8.7747,10.2287,8.7865,8.6931,8.6923
DAO,6.9004,7.4211,6.3642,7.6134,6.4407,7.1574,7.0798,6.4387,6.3547,6.3833,7.1293
DAOA,6.4427,6.5292,6.0978,6.1152,6.2306,6.3553,6.8361,7.3453,6.1514,6.1056,6.3717
DAPK1,8.046,9.0748,8.7455,8.5304,8.2779,7.4994,7.7361,10.3355,8.5533,8.4145,9.5834
DAPK2,7.1999,7.1646,8.0524,8.1317,7.2888,8.991,8.9725,6.5701,6.8397,7.494,6.4486
DAPK3,11.0011,9.5211,9.286,8.4191,8.7337,9.4341,9.6185,10.2898,9.0289,9.3725,8.9838
DAPL1,6.9414,11.1138,6.0964,6.0865,6.1723,11.7883,6.3855,7.8313,6.8416,8.0191,7.8581
DAPP1,10.1657,10.54145,10.58315,10.1732,10.50445,10.1399,10.4265,10.21545,11.5252,10.0011,10.54995
DARS2,9.792,11.9767,11.2305,11.5957,10.6792,11.5739,10.3465,11.8493,11.7536,10.7533,11.5085
DAXX,10.1267,8.7966,9.7983,8.4896,9.2325,7.7817,8.5119,8.733,9.1412,9.2535,7.273
DAZ1,6.4118,6.431,6.2083,5.8698,6.1708,6.5366,6.3892,6.1182,6.1592,6.0202,6.3762
DAZ2,6.5251,6.6098,6.07765,6.23615,6.2873,6.52095,6.3492,6.2361,6.3202,6.06065,6.34045
DAZ3,7.3726,6.4447,6.1048,6.2311,6.1936,6.3617,6.4553,6.2253,6.6434,6.2088,6.2394
DAZ4,6.4707,6.411,6.003,6.1019,6.3352,7.3658,6.7967,6.247,6.0957,6.0309,6.4811
DAZAP1,7.58865,7.0356,7.08715,6.7426,6.87515,7.04865,7.0935,6.82535,6.58555,6.5002,6.86795
DAZAP2,10.0527,11.5782,11.6875,11.8582,11.8812,11.8927,11.2336,11.4205,11.6128,11.5381,12.3915
DAZL,6.43775,6.52065,6.07455,6.1698,6.1905,6.41435,6.32195,6.26065,6.377,6.1101,6.32
DBH,6.3504,6.4295,6.8535,6.2545,6.6592,6.2829,7.0337,6.1328,6.4927,6.0582,6.2933
DBI,8.852,9.5124,8.0894,8.9184,8.3451,8.9893,7.6726,7.2831,8.8522,8.4442,6.8242
DBR1,9.339,10.1598,10.3579,10.4401,10.137,10.503,9.9978,10.3302,9.7675,10.3377,10.319
DBX2,6.5263,6.58975,6.02965,6.21715,6.24655,6.43445,6.3846,6.2261,6.2398,6.0115,6.44425
DCAF10,11.1416,12.1687,11.3561,11.428,10.9171,11.7097,11.6871,11.9636,11.2978,11.3269,11.7312
DCAF11,9.52415,10.49895,9.8093,9.59565,9.951,9.96955,10.04805,9.04465,9.5874,10.02035,8.6793
DCAF12L1,6.8176,6.5795,6.33585,8.6335,7.15105,6.68565,6.3837,6.8241,7.7271,7.72445,6.4475
DCAF13,7.2062,7.7708,7.7658,7.7453,7.2818,7.4105,7.7589,7.8662,8.2926,7.9679,6.8709
DCAF15,10.2277,8.90045,9.3285,8.35915,9.10615,9.1505,9.3109,9.7187,8.8893,9.0888,8.76255
DCAF16,7.9554,8.8073,8.137,7.6313,8.2144,7.6887,8.756,8.6782,8.6404,8.6492,8.9845
DCAF4L2,6.4927,6.5123,6.1256,6.4914,6.3336,6.4619,6.3412,6.2893,6.2615,6.2237,6.4239
DCAF5,9.6835,11.8161,10.666,10.8974,10.1693,10.3492,11.0536,10.5029,10.8265,10.4023,10.0221
DCAF6,9.7979,10.20045,9.7964,9.7694,9.67385,9.57055,9.876,9.8897,9.98395,9.8362,10.32165
DCAF8L1,6.3813,6.5786,5.9958,6.0079,6.0704,6.3347,6.485,6.2443,6.2366,5.9326,6.3
DCAKD,11.6599,13.0853,11.7985,12.1069,11.0768,11.8977,12.1951,12.3251,12.0512,11.7505,11.7511
DCC,6.5468,6.4695,8.8665,6.5245,6.5194,6.4423,6.3715,6.2892,7.0247,6.2776,6.2607
DCDC1,8.30715,7.48855,8.14255,9.10705,7.8788,7.1326,8.1841,6.7427,6.57525,7.61085,7.33765
DCDC2,11.0754,11.462,11.0332,11.3186,11.1869,11.1592,8.0697,12.6831,11.5418,11.0774,11.7313
DCHS1,7.8982,6.9088,6.5331,6.8769,7.0149,6.5789,6.9626,7.1018,6.9349,7.3349,7.0982
DCHS2,7.6509,7.0045,6.0459,7.0142,7.2642,6.2795,6.3034,6.9226,6.114,6.0443,7.2436
DCK,6.89665,7.37025,7.7186,7.0694,7.34715,7.65245,7.62755,7.5539,8.11845,7.38925,8.34355
DCLRE1C,8.9207,7.9388,9.387,8.6997,8.9273,8.757,9.5469,8.8162,9.2786,8.3422,8.5296
DCN,11.0369,10.2455333333333,12.1630333333333,11.8694666666667,11.8849333333333,12.2004333333333,13.4397333333333,12.4165,12.3555333333333,12.7857333333333,10.9520333333333
DCP1A,9.3269,9.094,9.2764,8.756,9.0435,9.0351,8.6892,9.2339,9.1951,8.9643,8.4791
DCST1,7.8452,6.7231,6.9491,6.8919,7.0301,9.2529,6.9878,7.2769,7.1711,6.6151,8.0522
DCST2,6.4532,6.4152,5.9125,6.4078,6.4521,7.4456,6.2236,6.4288,6.4612,6.4922,6.1281
DCT,7.631,7.339,6.1104,7.0105,6.1868,7.7906,7.1026,6.2021,6.2885,7.2718,6.4765
DCTN1,10.8240666666667,10.8824333333333,10.4024333333333,10.3810666666667,10.4481,10.8181666666667,10.6767333333333,10.5966666666667,10.6056333333333,10.4254,10.7482
DCTN2,11.0651,12.598,11.7738,11.9702,11.6664,11.6607,11.6134,11.918,12.1403,11.9088,11.8282
DCTN3,8.48885,9.0935,8.6745,8.6265,8.54325,9.18715,8.6801,9.0456,8.7193,8.40965,8.9627
DCTN5,11.3785,10.3314,10.46,9.8496,9.63,10.6226,10.5574,10.6183,9.5761,9.8358,9.7196
DCTN6,11.9401,11.9746,11.645,11.5215,11.8362,11.674,11.8929,11.8267,11.7032,11.5557,12.0238
DCUN1D1,7.7933,7.9535,7.9419,7.707,7.2645,7.1293,7.6436,7.5114,7.7959,7.8228,8.5226
DCX,6.6608,6.6601,6.3085,6.317,6.0835,6.4396,6.3783,6.341,6.3694,6.1261,6.4596
DCXR,12.4819,13.5132,12.8327,13.1266,12.5926,13.1344,13.0616,12.8217,13.0988,12.417,12.6266
DDAH2,9.0884,7.7022,7.6762,7.8587,8.3825,7.8683,7.9509,8.2276,7.6951,8.0074,7.1103
DDB2,11.3952,9.9524,10.7515,10.8718,11.0807,9.979,10.2777,11.2739,9.7898,11.1706,10.7623
DDC,11.7276,12.7322,7.4643,10.7903,7.6445,10.9133,6.2942,6.2165,6.3494,6.4225,7.7258
DDHD1,8.99685,9.46295,9.94415,8.93085,9.1993,8.9965,9.13265,9.18105,9.8853,8.83805,9.6365
DDHD2,10.1785,10.8125,10.1123,9.79665,10.17955,9.7527,9.82105,10.60305,10.2711,9.9026,10.2404
DDIT3,10.9868,11.0223,10.0373,10.1773,9.8629,9.5447,10.1855,10.2724,9.5231,10.1777,8.7435
DDIT4L,6.7843,6.8721,8.093,9.6778,10.0991,7.9345,10.4772,7.6237,7.5123,9.526,6.7233
DDN,8.0007,7.2847,7.4906,6.5618,6.2314,6.5597,11.3844,6.9858,7.0225,6.3127,7.0768
DDO,6.4807,7.8918,6.283,7.0207,6.6885,7.7768,6.7126,6.1406,6.3918,6.1018,7.0991
DDOST,10.4902,10.8688,10.4104,10.6821,10.1994,10.6085,10.5189,10.5686,10.6039,10.383,10.4973
DDR1,9.51445,9.03565,8.5798,8.9592,9.19945,8.8556,8.34685,8.81895,8.46395,8.2208,8.74305
DDR2,6.8234,6.5465,6.2314,7.1226,6.3954,6.575,6.4655,6.2689,6.3014,6.5402,6.3943
DDTL,7.4664,7.242,6.4466,6.8579,6.5338,7.4716,7.1547,6.6547,7.0029,6.0581,6.4915
DDX10,7.6906,7.5467,7.4957,8.0031,8.4047,7.2961,8.2782,7.9059,8.7503,7.1735,8.6713
DDX11,9.252725,7.772625,8.50235,8.763225,9.078175,8.20395,8.7794,8.532825,8.155225,8.245075,8.220025
DDX17,12.9668,12.7099,12.5092,12.5688,12.4062,12.7081,12.7937,12.1639,12.4706,12.5987,12.8214
DDX18,11.0799,11.0397,11.2955,11.5552,11.7507,11.9366,10.9134,11.9129,12.0663,11.6778,12.1933
DDX19B,9.49945,9.6662,9.4714,9.50085,9.48645,8.27625,9.2474,10.44845,9.9777,9.5989,10.13635
DDX20,10.1043,10.3809,9.7639,9.4792,8.6033,10.3943,9.6473,9.9472,9.5847,9.3225,9.1813
DDX23,8.5579,7.1971,8.5733,8.0425,8.7103,8.7951,8.2697,8.4883,7.7062,7.9739,8.3752
DDX24,11.1864,10.8238,11.1419,11.0121,11.5086,11.3484,11.4629,11.4637,11.5161,11.3136,10.6309
DDX31,6.49575,6.68405,6.23255,6.32425,6.4767,6.37485,6.37005,6.4711,6.2899,6.29555,6.3531
DDX39B,11.3947,11.2807666666667,10.9453333333333,10.6819333333333,11.1084333333333,11.0537333333333,11.2258333333333,10.9541666666667,11.1087333333333,10.8882,11.1697
DDX3X,12.17405,12.10315,11.7936,11.6019,12.2178,12.1299,12.04455,11.8867,11.81495,11.6289,12.46045
DDX3Y,6.4846,6.7184,6.5492,6.6563,6.326,6.5083,6.5964,6.3182,7.2427,6.5867,6.3801
DDX43,6.4096,6.5666,6.4586,6.6079,6.7254,6.4078,6.6073,6.3216,6.8569,6.4193,6.4469
DDX46,6.4424,7.1284,6.3454,6.7701,6.8195,6.3231,6.9925,6.5877,7.4977,6.8489,6.2997
DDX49,7.6538,7.3379,7.3789,7.8642,7.3543,7.371,7.4249,7.7087,7.222,7.8291,7.4699
DDX5,11.1215,11.2053,11.6014,11.1896,12.1161,11.0533,11.5038,11.3574,12.1289,11.7326,11.8412
DDX50,12.4994,12.0499,11.9118,11.9168,12.0378,12.3041,12.3814,12.1691,11.9465,12.0194,12.2954
DDX51,10.2511,10.0914,9.71045,9.91075,9.94095,9.84155,10.10595,9.90705,9.43635,9.62275,9.6541
DDX56,11.3757,11.0798,10.3919,10.4918,11.0184,11.3804,10.9035,11.0724,11.4115,10.7001,10.0349
DDX59,7.984,7.72045,7.73725,7.81065,7.6641,8.1401,8.12575,8.0125,7.61695,7.8538,8.24425
DDX6,11.1297,11.541,11.1637,11.455,11.428,11.4471,11.2532,11.2038,10.8307,11.2764,11.2949
DDX60L,9.4754,8.189,10.0175,10.2397,9.889,9.3031,9.4078,9.2285,9.4439,9.4399,9.7659
DEAF1,8.7816,8.4926,7.84065,8.46245,8.1384,8.7232,8.4228,9.46045,7.4962,8.25765,6.84455
DECR1,10.779,11.3946,11.066,11.1001,10.6919,11.1566,10.7111,9.5437,11.1702,10.7134,11.1144
DECR2,7.9701,8.9269,6.393,8.5561,6.6729,9.0657,6.7696,7.123,7.2864,7.1874,7.6581
DEF8,9.2584,10.1541,9.3158,9.4599,9.8798,8.8085,9.6978,10.2254,11.0636,9.9211,8.5069
DEFA4,6.9445,6.4094,6.1189,6.1406,6.117,6.3796,6.2132,6.183,6.1667,6.1303,6.5856
DEFB103A,6.3967,11.2179,6.0137,6.4044,6.1505,6.3532,6.972,7.1389,6.1231,6.1878,8.8594
DEFB104B,6.7815,6.6515,6.2356,6.1215,6.4188,6.68,6.4671,6.2391,6.4015,6.0751,6.4248
DEFB105A,6.4112,6.4275,6.0119,6.1303,6.0966,6.2986,6.235,6.1687,5.9086,5.9709,6.2433
DEFB106A,6.515,6.4965,6.1965,6.051,6.3015,6.3663,6.2378,6.1503,6.3169,5.9283,6.4877
DEFB106B,7.4677,6.7179,6.0573,6.0888,6.298,6.4835,6.3216,6.2427,6.3032,6.1145,6.3585
DEFB107A,6.727,6.7356,6.2169,6.2452,6.2801,6.627,6.3319,6.3977,6.2374,6.1036,6.4611
DEFB107B,6.7826,6.5498,6.2283,6.1944,6.2731,6.3605,6.279,6.2098,6.2286,5.8893,6.415
DEFB108B,6.52385,6.68045,6.1801,6.1203,6.1416,6.4759,6.4162,6.275,6.31445,6.1764,6.3525
DEFB112,6.5479,6.5218,6.1586,6.0777,6.2501,6.4324,6.3332,6.3906,6.2767,6.1937,6.4421
DEFB118,7.1558,6.4835,5.9994,6.1174,6.1941,6.4566,6.214,6.2321,6.2553,6.3809,6.3311
DEFB121,6.4872,6.5811,5.8989,6.1444,6.1623,6.2379,6.3243,6.2893,6.2277,5.9167,6.4077
DEFB125,6.6493,7.3092,6.2746,6.4966,6.7475,7.4506,6.561,6.4087,6.5348,6.2595,6.4479
DEFB126,6.7576,6.3795,6.0214,6.0372,6.1126,6.3654,6.2071,6.164,6.1047,6.0841,6.3017
DEFB127,6.5093,6.5329,6.2784,6.2515,6.2618,6.5443,6.3124,6.3645,6.3236,6.184,6.4367
DEFB128,6.5736,6.6401,6.1628,6.2146,6.1777,6.5327,6.3793,6.3388,6.455,6.2272,6.281
DEFB132,6.667975,6.539775,6.22915,6.226775,6.26075,6.3881,6.40275,6.32085,6.14105,6.134525,6.372525
DEFB133,6.4188,6.505,6.2333,6.2134,6.1551,6.222,6.2357,6.2091,6.4292,6.0001,6.4517
DEFB136,6.3919,6.5283,6.0716,6.2146,5.9872,6.322,6.316,6.18,6.1728,5.9854,6.2557
DEFB4A,6.6463,6.9297,6.0927,6.2158,6.2155,6.3857,6.3616,6.3435,6.1463,6.1623,6.8626
DEK,10.1544,11.2816,11.4099,11.2392,10.8392,11.1154,11.0958,11.6202,11.3385,11.1244,11.7415
DENND1A,6.43845,6.46985,6.55425,6.2558,6.2463,6.8743,6.82945,6.2653,6.37975,5.99005,6.40795
DENND1B,6.9236,6.9109,7.5168,7.8978,7.2399,7.0928,7.9239,7.2605,8.1559,7.6163,8.3469
DENND3,9.8865,9.2134,9.9344,8.4418,10.4143,10.5524,8.5979,9.2487,10.6692,10.1076,9.487
DENND4B,9.8596,9.991,9.8429,9.1532,9.5991,9.6744,9.7874,10.0257,10.5555,9.6421,9.431
DENND6A,9.4694,10.2121,10.1289,10.0767,9.61,9.8087,10.1252,10.3593,10.7076,10.0466,10.8053
DENR,10.6225,10.96385,10.9204,11.015,10.54155,10.98275,10.57395,10.57235,11.0483,10.7243,10.58635
DEPDC1B,7.27445,7.32525,7.8704,7.32995,7.1801,7.3566,7.1127,8.12735,8.80585,7.32785,8.20175
DEPDC4,6.581,6.9342,6.6634,6.6007,6.8326,7.387,6.7913,6.3601,6.4648,6.4264,6.3302
DEPDC5,8.3488,7.7536,8.00905,7.74395,7.76275,7.10835,8.4342,7.77775,7.82925,7.79215,7.656
DEPDC7,8.02495,7.59395,7.07895,8.0511,7.1976,7.6313,7.6825,8.4446,6.79445,7.26925,7.06535
DERL3,8.3435,7.4019,8.2716,8.5219,8.9662,8.46755,7.975,7.46925,10.24625,7.74315,6.962
DES,6.4246,7.3491,6.1768,6.2465,6.0545,6.4349,11.2353,6.4048,6.1642,5.9879,6.3442
DESI1,10.9143,11.0888,11.2013,11.0066,10.5293,10.9534,10.6119,10.2546,11.3367,10.8675,10.7267
DESI2,10.5342,10.4483,10.5467,10.6255,10.304,11.4828,10.7181,11.1222,10.6926,10.5638,11.1726
DET1,8.84585,8.22235,8.5118,8.68105,8.26145,8.5513,8.21165,8.24165,8.22045,9.13425,9.103
DFFA,12.4745,13.3158,12.2826,12.554,11.9222,12.0466,12.6778,12.9101,12.2107,12.3542,11.9064
DFFB,6.9757,7.2189,6.9185,7.1114,7.3032,8.203,7.0716,6.1419,7.0751,6.9007,7.0773
DGAT2,6.5899,6.5099,6.0413,6.3291,6.3192,6.4152,6.4621,6.4157,6.2308,6.0791,6.5536
DGCR8,10.5336,9.3988,9.9123,9.2298,9.9653,10.0212,10.2289,9.4501,10.1445,10.059,8.9006
DGKA,9.43056666666667,8.62446666666667,9.29806666666667,8.4288,9.22163333333333,9.28823333333333,9.66843333333333,8.9668,9.1354,8.79873333333333,8.5877
DGKB,8.975,6.5569,6.6315,7.1272,7.8674,6.6911,7.7314,7.3397,6.3648,7.7218,6.3077
DGKE,9.436,9.0931,9.9009,8.6034,9.9233,9.6335,9.4882,7.9405,10.2326,9.4249,9.458
DGKH,10.27045,8.5436,9.6512,8.42305,9.23415,9.25805,8.96655,9.02865,8.694,9.4822,8.7632
DGKI,8.0493,7.8926,6.4455,7.2222,8.1759,6.4738,7.4337,6.492,6.5538,7.4208,8.1695
DGKK,6.4067,6.3833,6.0735,5.9639,6.1171,6.5271,6.3224,6.2005,6.1212,6.0359,6.2643
DGKZ,8.9188,7.60285,7.72665,6.9377,7.68315,7.5161,8.0553,7.7128,7.2538,7.96195,7.39215
DGUOK,11.6371,12.6341,12.4584,12.6726,12.3938,12.9335,12.5382,12.7914,12.8359,12.7905,12.7336
DHCR24,6.683,8.8022,6.7455,6.9839,6.7991,7.8412,6.7231,7.8645,7.1782,7.013,7.5817
DHCR7,6.5611,6.7144,6.5203,6.6014,7.043,6.5104,6.6151,6.4785,6.289,6.3474,6.4252
DHDDS,10.716,10.9355,9.1011,9.4077,9.8849,9.9816,9.6946,9.9731,10.0258,9.9293,9.8752
DHFR,8.11,8.3658,9.3648,9.0952,8.6309,8.8369,8.627,9.6401,9.2318,8.6671,9.3003
DHODH,8.1267,8.42575,7.7861,7.98925,7.6014,8.44305,7.5622,7.9877,7.6125,7.93015,8.1887
DHRS1,9.4815,10.1565,9.9566,10.0212,9.6739,10.2261,10.1088,9.5275,10.4363,10.1358,9.928
DHRS2,6.70655,10.66945,6.56425,6.51905,6.79355,6.53085,6.6317,6.55015,6.51315,6.6099,6.4212
DHRS3,9.716,10.0847,9.8493,9.9658,10.1996,10.2494,8.4735,9.5927,10.3717,10.0576,9.4625
DHRS4L2,8.6129,10.6976,7.8513,9.2525,9.1734,9.2431,8.056,8.319,8.7328,8.9356,7.8902
DHRS9,7.1088,6.5355,6.8041,6.5987,6.1759,6.3581,7.0394,6.298,6.5922,6.0117,6.3583
DHTKD1,8.1021,7.2185,7.488,7.6641,6.5845,7.268,6.4697,6.5216,7.1884,6.733,7.8759
DHX15,8.66655,8.3798,8.5126,8.28635,8.5405,8.81215,8.39225,8.65335,9.30805,8.97135,9.3156
DHX30,9.4906,9.17985,9.53365,8.9367,9.19695,9.7142,9.7527,10.01365,9.455,9.2421,7.7665
DHX36,9.76785,9.77255,10.02655,9.89245,9.3809,10.7223,9.7459,10.0978,9.79145,9.5193,10.52655
DHX58,9.9776,10.6037,10.1794,10.3239,10.4891,10.5183,10.095,9.049,10.4037,10.401,10.0777
DHX8,10.5567,11.1632,10.9894,10.4385,10.0488,10.6024,10.7546,10.1474,11.3406,10.7728,10.4931
DIABLO,10.34765,9.89255,10.293,10.34065,10.126,10.72775,10.1494,10.36965,10.1347,10.4146,10.7129
DIAPH1,11.06175,10.38575,10.8349,11.06585,10.60365,11.58255,10.46175,10.35835,11.0299,10.7148,11.32115
DIAPH2,6.85845,6.924,7.1685,7.48995,6.9897,7.3689,7.19565,7.2588,7.12885,7.052,7.19
DIDO1,7.9052,7.3305,7.9158,7.2823,8.0756,7.7255,8.4045,7.8902,8.3644,8.122,8.0475
DIMT1,10.9403,12.223,11.6924,11.8809,11.6643,12.6048,12.0248,11.5776,11.8097,11.6993,12.1923
DIO1,6.42,7.19155,6.47625,6.23005,6.2378,6.4947,6.2165,6.29985,6.46605,6.0999,6.3477
DIO2,7.5143,7.1368,7.6253,7.9588,6.2828,7.7655,10.5803,7.0764,7.9478,9.5411,8.4102
DIO3,6.5451,6.6114,6.0894,6.3475,6.3525,6.4461,7.0581,6.3235,6.3921,6.7218,6.4098
DIP2A,8.57826666666667,8.59033333333333,8.4886,7.73863333333333,8.42026666666667,9.01013333333333,8.6698,8.53356666666667,8.59333333333333,8.21226666666667,8.2087
DIRAS1,6.4164,6.5161,6.0207,6.1997,6.2968,6.4049,7.0012,6.2409,6.1307,6.14,6.3175
DIRAS2,6.7023,8.3908,6.53415,7.07345,7.1157,6.80435,6.45315,6.38535,6.57255,7.174,7.48895
DIRAS3,7.03665,6.8278,7.25195,6.59305,7.16415,7.1671,9.68965,6.78135,6.45295,6.8812,6.57775
DIRC1,6.9009,6.6104,6.1458,6.1021,6.4525,6.4332,6.4016,6.2504,6.389,6.2524,6.3089
DIS3L,9.446,11.0114,10.0151,10.7304,8.8831,9.7912,10.3,9.9338,10.1908,9.6757,10.0352
DISC1,9.79486666666667,8.62313333333333,9.1974,8.57316666666667,8.86866666666667,8.57303333333333,9.29503333333333,9.0137,8.58383333333333,8.91503333333333,9.4417
DKK1,6.5191,6.4904,6.1451,6.16705,6.56665,7.0919,6.4147,10.0947,6.6888,6.32495,6.3389
DKK2,7.42785,8.11545,6.24265,7.40675,6.4799,7.633,8.3457,7.1795,6.68755,7.7146,6.8631
DKK3,8.6135,10.1037,8.61685,9.625,9.3394,8.1257,8.1888,9.5483,8.3989,10.19015,8.6908
DLAT,8.9939,10.0563,9.1713,9.4763,8.9502,9.3176,9.0439,9.1563,8.857,9.3291,9.2203
DLC1,12.8036,10.3261,9.9664,10.2482,10.7358,11.0251,11.672,10.2091,9.9539,11.6661,8.8209
DLEC1,6.5496,6.4541,6.6191,6.6434,6.5158,7.1356,6.7159,6.3624,6.4071,6.4944,6.3274
DLEU7,6.74135,6.754,6.6759,6.35005,6.49125,6.5356,6.45615,6.53315,6.6285,6.25315,7.0805
DLG1,9.1593,9.7011,9.1979,9.0366,8.8099,8.9076,9.0547,9.6561,9.2383,9.0627,8.7393
DLGAP1,6.84875,6.8291,7.44185,6.13225,6.39155,6.39,6.55355,6.6736,6.963,6.1012,6.3333
DLGAP3,6.5212,6.5812,6.3828,6.705,6.691,6.4737,6.8666,6.2829,6.3121,6.3639,6.4786
DLGAP4,9.9649,8.7623,8.9357,9.3001,9.4229,9.2457,9.4723,10.3503,9.5654,10.2057,8.9601
DLK2,6.6084,6.88935,6.6811,6.96525,6.8082,7.4914,6.3146,6.2273,6.2374,6.9147,7.1916
DLL1,10.8737,12.1074,10.4872,8.8386,11.3973,10.3463,10.1149,8.8023,9.6042,10.5824,10.9135
DLL3,6.2965,7.15455,7.1054,6.2141,6.07385,6.41585,6.23895,7.6921,7.16805,6.42635,6.4238
DLL4,11.3353,7.9675,7.5825,7.4485,9.2233,8.6486,6.8586,6.7663,7.1117,8.1289,8.5056
DLX2,6.8456,6.5657,6.201,6.2077,6.3636,6.5207,6.4393,6.2855,6.5285,6.4534,6.344
DLX5,10.313225,8.932925,9.0496,8.5782,10.8196,10.10585,10.951575,10.48605,9.063525,10.64855,9.790875
DLX6,6.3151,6.3888,6.0191,6.1329,6.2523,6.4161,6.4046,6.1772,6.1763,6.1286,6.3334
DMAP1,8.5458,8.4488,8.0562,8.4793,8.1798,7.2206,8.6321,8.0171,8.669,8.191,7.6724
DMBT1,6.5128,6.6796,6.4233,6.3792,6.123,6.5269,6.4088,6.402,6.409,6.1354,6.4593
DMBX1,6.7986,6.9356,6.2728,6.2122,6.1901,6.4224,6.404,6.1614,6.2185,6.038,6.1534
DMC1,9.54035,9.225,8.8763,8.62115,8.80955,8.7043,9.01875,8.7969,8.8836,8.75395,8.4806
DMD,6.811425,6.877475,7.2556,6.799975,6.858525,6.81195,7.092525,7.651375,6.530075,6.869275,6.568875
DMKN,8.3322,7.9591,6.8617,7.08,7.294,9.2688,6.8496,9.847,6.1106,7.2262,7.3191
DMP1,7.8678,6.46,6.2093,6.206,6.26,6.4007,6.3212,6.3209,6.034,6.2525,6.6309
DMRT1,6.542,6.5124,6.0658,6.2873,6.1579,6.4535,6.2938,6.1655,6.2299,6.2118,6.6349
DMRT2,6.5264,6.39655,6.00455,6.39565,6.1865,6.5351,6.3285,6.313,6.31135,5.98765,6.34725
DMRTB1,6.4237,6.4453,6.0104,6.1288,6.0265,6.4683,6.2839,6.223,6.232,6.0151,6.4125
DMTN,11.7932,11.7498,11.3782,11.2351,10.3743,11.0677,10.8101,10.662,9.3843,9.6719,11.8352
DMXL2,10.209,10.4622,10.5172,9.7728,10.1238,9.929,10.3154,10.7408,10.8474,9.7611,10.3715
DNAAF5,8.2465,8.3577,7.2937,7.5234,7.8452,6.8901,7.4892,7.7571,7.1575,7.4985,7.3893
DNAH11,10.5639,6.4777,7.1215,7.1816,8.9307,8.8609,7.2308,9.2933,6.7214,7.1485,7.2092
DNAH12,6.9572,6.8779,6.0976,6.03555,6.54765,6.4431,6.27155,6.2342,6.39805,6.0575,6.2771
DNAH17,6.4723,6.5699,6.1955,6.2434,6.2421,6.3148,6.3457,6.2399,6.3971,5.9641,6.3902
DNAH2,7.598,9.391,6.9502,6.8913,7.4868,7.8208,8.7487,8.6566,7.9119,8.5245,8.1888
DNAH5,8.3294,7.0521,7.5367,8.1596,6.4217,8.4497,6.3781,6.211,6.8115,6.7171,7.283
DNAH6,8.76035,9.16925,7.809075,9.136325,8.18655,7.8971,8.075125,7.78845,8.066975,8.043525,8.161675
DNAH9,6.6631,6.5789,6.2092,6.5855,6.5373,6.6712,6.453,6.3117,6.5334,6.2102,7.3321
DNAJA1,10.5168,10.7219,11.0612,10.5598,10.7906,11.2341,10.3562,11.1323,11.351,10.7098,11.5312
DNAJA3,8.0027,10.0365,9.3952,9.6099,9.4538,8.804,9.2207,10.1256,10.6594,9.5504,9.6662
DNAJB11,8.1338,8.5424,8.5105,9.0255,8.5316,8.7018,8.2735,8.769,9.8957,8.321,8.4875
DNAJB12,7.4515,8.0538,8.2296,8.4025,8.3113,9.8242,9.4,7.6448,7.9521,8.9659,7.0759
DNAJB13,7.6234,6.7545,6.0624,7.5445,6.8238,6.6828,6.3881,7.1384,6.6526,6.2696,7.5346
DNAJB14,9.82213333333333,9.98986666666667,10.3107666666667,9.69236666666667,10.0478333333333,9.7591,10.0064666666667,9.63273333333333,10.3142333333333,9.8012,10.4441
DNAJB2,10.4741,10.9477,10.4247,10.1251,10.00245,10.62895,10.38185,10.7647,9.9664,10.311,10.1763
DNAJB4,7.31435,7.16065,6.85185,7.2614,7.51035,6.83075,7.2424,7.32875,7.9425,7.4985,7.834
DNAJB6,10.6389,10.8669,10.8212,10.5562,10.979,10.9772,10.8165,10.985,10.9301,10.6381,11.4312
