"GENE_SYMBOL","S01","S02","S03","S06","S08","S10","S11","S12","S14","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S29","S30","S31"
"LAMP3",7.317221558,7.40776658,7.36324055,7.049990459,6.641433031,8.371697779,7.521594132,8.224129809,7.73757935,8.473448975,7.78517468,7.529386821,7.460179031,7.115580508,7.434026135,7.289261488,7.441886523,8.742550382,7.581386965,8.420666121,7.270193827,7.782621462,6.681358918,7.735747086
"LBP",10.22025013,12.54218813,11.18679797,12.05114726,15.33454528,9.886822671,9.842755799,12.63820875,12.99489222,12.34539454,11.3209348,11.30411302,11.65049586,12.07754452,13.13313361,12.02478334,12.48016955,11.42107664,9.229718347,12.4427271,12.4427271,11.62409744,12.85426195,13.8023746
"LCK",7.613182096,8.542384025,8.224129809,7.637505744,8.035833512,8.672014373,7.908081749,7.194492835,6.938348069,8.599798071,8.15553276,8.583586579,8.001291711,7.603300889,7.901865466,7.937189802,7.767079297,8.19498556,8.112865754,8.756816672,7.5879601,7.541044364,7.75511313,6.891569626
"LCN2",6.483621386,12.34539454,8.486039795,6.019226649,8.429517928,7.194492835,9.111959867,8.977755459,11.39669916,13.67868456,13.13313361,8.363444417,6.307535043,7.521594132,11.47025424,7.648896213,7.630095403,7.908081749,7.265062073,10.32664048,7.046419806,10.41186098,6.857503916,12.29462228
"LCP1",10.5472852,9.781598548,8.160329001,10.19572853,10.87955928,8.047822667,10.87955928,10.47072146,10.09052434,10.85128361,8.302961408,10.86511502,10.35955878,10.22025013,9.512521462,7.671547799,10.26213034,10.5472852,9.652341167,11.25181995,10.30213141,9.851878707,10.49845654,9.545455379
"LGALS3",8.446947651,7.836547902,6.475726672,11.34178904,11.47025424,6.807743022,9.903915217,10.57242427,10.18302647,10.57242427,6.369685456,10.73684413,9.924363344,8.963382147,10.59381062,7.70487092,9.790396977,7.053561112,11.00545871,10.97811082,8.392605993,9.251582391,8.870908915,8.813421627
"LIF",8.781198112,7.861291642,8.558403842,6.641433031,7.581386965,8.564997875,6.931530581,8.619377069,7.618386956,7.872805788,8.102611804,8.482481489,7.779364304,7.15337072,7.541044364,7.063266318,7.570664717,7.564639702,7.82073321,6.896372077,7.046419806,7.084025405,6.553246151,6.953146366
"LILRA1",6.553246151,6.788111649,8.726224188,6.831567831,6.812094966,8.346236184,6.57776104,6.565691687,6.328135,6.059608642,8.36056093,6.414542961,6.414542961,6.896372077,6.077521732,7.305882718,6.443242035,7.761154436,7.028108429,6.668294945,6.823952225,6.443242035,6.334851504,6.681358918
"LILRA4",5.535154753,6.089981384,7.283478003,4.498260144,3.67714149,7.354186321,4.399760333,5.617059848,5.68489043,5.40498677,7.058413715,4.113275313,5.563249981,5.251387517,5.605599861,5.508900997,5.463492013,6.448462477,5.97698894,5.815431781,4.612772809,5.882485765,4.655072524,5.699436971
"LILRA5",8.875147527,8.528209929,9.197772997,7.642248077,7.855615013,9.364284756,7.494897691,7.850180552,7.787727898,7.21658156,9.4458642,7.145319467,7.810381271,7.900171441,7.952947983,8.589329134,8.796362326,8.093979861,8.182498568,7.767079297,6.125420774,7.464307888,7.833785678,7.430568728
"LILRB1",7.236337727,7.483310234,7.773976538,7.259981948,8.520247433,8.274556926,7.833785678,7.682067339,7.5792222,7.926475158,7.974772864,7.733914822,7.476908701,7.115580508,7.046419806,6.807743022,7.529386821,8.073284387,7.75511313,8.440553302,6.823952225,7.623672461,7.145319467,7.642248077
"LILRB2",8.85474936,8.900452529,8.70932546,8.038289879,7.761154436,10.64937064,8.102611804,8.500078739,8.199276247,8.52275411,9.64291886,8.213288523,8.294713685,8.231745867,8.833573191,9.319270781,8.747940597,9.659678505,9.256964736,9.326049944,7.213215356,8.19498556,8.26329387,8.018607172
"LILRB3",8.248323684,8.142800535,8.208464387,7.5879601,7.665939443,8.252629718,7.259981948,7.600851314,7.564639702,7.598401739,8.412194647,7.768567335,7.439685032,7.289261488,7.417309802,8.957669411,7.75511313,6.924713094,7.393598859,7.581386965,6.94728214,7.445595336,7.274419545,7.103606586
"LRP1",11.15131971,10.60971728,8.936882024,11.83672428,10.80003033,8.335216668,11.39669916,11.27525845,11.47025424,11.50540779,9.034018071,11.27525845,11.25181995,11.15131971,11.19766951,10.101207,11.19766951,10.44402172,10.56005047,11.49510384,11.94090831,11.88133891,11.22088754,10.86511502
"LRRN3",6.429375048,7.032135767,7.605397443,5.824019851,6.111258223,8.577517186,6.74783985,6.992958639,7.426263653,7.916669198,7.58355173,6.210959664,6.603386273,6.077521732,7.028108429,6.533416024,6.81644691,8.980454209,8.80400573,7.633800573,7.770206633,7.876107198,6.741490131,8.083648089
"LTA",9.76740385,9.613770183,10.10574573,7.865145484,7.483310234,11.30411302,8.767458951,8.104981422,8.333250409,7.901865466,9.785997763,7.538070542,8.069268334,8.196948969,8.536918826,9.329577109,8.366327905,9.561104222,9.13082529,8.027583008,8.252629718,8.500078739,8.252629718,7.765591259
"LTB",10.01009687,11.42107664,10.85128361,7.901865466,8.451787957,7.529386821,8.029492852,7.992366994,8.257646281,9.095156358,8.843508191,9.541989648,8.574012027,8.674921176,9.22087834,10.0802362,9.004100508,7.541044364,8.825782692,8.564997875,7.694959093,7.557648648,8.115762961,6.625253618
"LTBR",9.920203466,11.01400126,10.42656825,10.60176395,11.57622378,8.488039571,11.08864468,10.6708669,11.42107664,10.74637584,11.42107664,9.982375339,10.76782179,11.25181995,11.30411302,11.70774708,10.28505558,10.57242427,11.22088754,11.01400126,12.34539454,11.25181995,11.01400126,10.35359732
"LTF",8.992781935,9.115667774,9.056789215,7.747683784,7.656395615,10.54124278,7.596482225,7.88554341,8.086994524,8.35876657,8.990299741,7.733914822,7.745477395,7.937189802,8.196948969,8.555224187,8.619377069,9.597909213,8.570506867,8.112865754,7.345608485,7.768567335,7.852897782,7.254901822
"LTK",9.171900529,7.789959748,8.657933395,7.573281131,7.818146984,8.860274812,6.45454202,8.363444417,7.73757935,7.358713436,8.317824585,7.490078256,6.845475937,8.239098371,8.432274249,8.40218602,8.055879169,9.163751781,8.731675453,7.776107146,6.823952225,7.358713436,7.678829419,6.019226649
"LY86",8.09216041,7.904973607,8.354381098,6.585780314,7.717057744,8.520247433,8.190694938,7.460179031,7.661578093,8.178375157,7.900171441,7.573281131,7.671547799,6.839183437,7.810381271,7.517458666,7.278645263,8.531159072,8.681447534,8.655455634,7.900171441,8.071263251,6.788111649,7.987856514
"LY9",9.312096675,9.813662754,11.77554511,8.681447534,8.335216668,12.54218813,8.599798071,8.662970546,8.726224188,8.781198112,11.49510384,8.239098371,8.525260786,9.023032253,8.886104679,9.882000641,9.329577109,10.72001538,9.842755799,8.886104679,8.069268334,9.557742399,8.40218602,9.13082529
"LY96",5.804291221,7.671547799,6.12007541,8.520247433,11.0474582,4.675625916,8.180436862,8.413917482,8.429517928,8.548718255,7.372360807,9.023032253,8.820323195,7.573281131,10.03000856,10.62957111,7.254901822,5.51840002,5.89971157,9.194773361,7.733914822,10.12327029,8.126243288,7.838748076
"LYN",5.31543769,7.740425178,6.250061165,8.705866398,9.052536005,5.777662793,8.35697221,7.682067339,7.274419545,7.770206633,6.019226649,8.254666411,8.093979861,7.476908701,7.499952683,6.475726672,6.000107683,5.021690839,5.713983513,7.483310234,7.5879601,8.35876657,8.040746245,7.882929432
"MAF",8.92295585,8.33964967,8.180436862,10.12327029,9.309944821,7.184974663,9.167632656,9.582301057,10.34277445,8.890478689,7.914566029,9.732408792,9.673969563,9.724272107,9.502901679,10.23302893,9.582301057,8.252629718,7.041291455,9.10655086,9.938599166,8.894852699,10.2095304,10.64937064
"MAGEA1",5.594139875,5.922093136,7.36324055,9.938599166,4.419981636,7.561231101,5.328154524,7.82073321,5.270404715,9.22087834,9.740415998,8.327323137,7.823808246,5.328154524,9.349242378,7.087845984,5.508900997,7.095447866,6.681358918,8.231745867,5.129773392,5.740347914,7.430568728,5.769951415
"MAGEA12",7.810381271,6.904796332,7.751398457,8.909842072,7.671547799,8.287717698,9.62368639,6.125420774,6.590566323,5.434804717,9.597909213,5.584365175,6.000107683,7.449304149,8.868807091,7.776107146,7.73757935,7.483310234,6.981300757,5.563249981,9.993066229,6.317835022,8.067273418,6.839183437
"MAGEA3",10.53520036,7.767079297,8.239098371,12.14377682,7.393598859,9.613770183,11.97459186,7.5133232,6.938348069,10.2095304,12.78558561,7.847959304,7.603300889,6.938348069,12.69274229,7.417309802,7.794971552,8.134779636,8.555224187,7.663758768,12.02478334,7.63987691,10.83337207,7.317221558
"MAGEA4",5.762240037,5.740347914,7.103606586,7.467407138,6.618336915,7.349970559,6.145747505,5.379811646,4.731162769,5.006364994,6.99701078,4.696179308,4.655072524,5.289421913,5.804291221,5.882485765,6.047690794,6.625253618,6.130766139,6.000107683,4.904039998,5.574590475,4.828698639,5.699436971
"MAGEB2",8.695441096,7.557648648,8.638274971,7.175045302,6.553246151,8.510721405,8.405146305,6.668294945,6.868874478,5.910902353,7.965295353,6.102441036,7.618386956,7.417309802,7.006754122,7.765591259,8.040746245,7.658986854,7.581386965,5.97698894,9.22087834,7.38066416,7.317221558,7.806078494
"MAGEC1",6.712961437,6.35924329,7.393598859,10.73684413,6.468174117,7.765591259,7.095447866,7.091666564,6.35924329,6.009667166,7.278645263,5.713983513,6.174086423,6.533416024,6.505716142,7.184974663,7.046419806,7.317221558,6.831567831,5.563249981,8.327323137,6.540493985,6.287821438,7.127496029
"MAGEC2",6.184601312,6.662108482,7.404721572,12.29462228,7.449304149,8.201603526,8.657933395,7.426263653,6.546870068,7.618386956,7.675188609,6.533416024,6.526338062,6.328135,6.965759527,10.01990331,7.155659982,8.182498568,7.826883281,6.483621386,8.371697779,7.398744772,8.317824585,8.315532186
"MAP2K1",8.963382147,8.124420037,8.609268292,10.76782179,9.670342693,8.444851707,10.07152977,10.52223285,9.312096675,9.656009836,8.067273418,9.275994207,9.449348376,9.322660362,9.959460357,8.075305522,9.484165839,9.865562831,8.796362326,9.303184157,9.806821438,9.316759655,10.101207,9.833017943
"MAP2K2",10.90334059,11.25181995,9.882000641,11.59853674,11.27525845,7.726580962,11.75365188,11.19766951,11.17592642,11.50540779,11.80751257,10.65679742,10.9377498,11.17592642,12.29462228,12.10886503,11.51571174,9.634404303,12.05114726,10.2508849,11.08864468,10.87955928,10.99691617,11.59853674
"MAP2K4",8.787724975,8.473448975,8.193022151,8.712784521,8.915118559,9.015613595,8.737016271,8.875147527,9.1524985,8.655455634,8.038289879,8.444851707,8.85474936,9.056789215,8.246054343,7.610338047,8.346236184,9.336385183,8.213288523,8.944144148,10.0802362,8.723576294,8.422810885,9.044116828
"MAP3K1",9.256964736,7.032135767,5.40498677,9.163751781,9.521238838,5.777662793,9.755919087,8.977755459,8.473448975,8.86349004,5.434804717,9.215484135,9.082440928,8.583586579,7.992366994,5.832607922,8.674921176,6.264949501,7.115580508,8.531159072,8.782984262,8.614562773,8.624596598,9.072228584
"MAP3K5",10.19572853,9.689986154,11.10580396,10.27942875,9.572764186,11.34178904,8.900452529,10.09052434,9.004100508,9.548921111,11.19766951,9.512521462,9.232896797,9.28801033,10.85128361,10.60971728,9.452832552,10.06208609,9.666715823,9.111959867,9.891644702,9.714679171,9.882000641,8.246054343
"MAP3K7",11.06683372,9.412541512,9.409677282,9.634404303,10.14985354,9.478792662,10.37422105,10.01990331,9.833017943,9.993066229,9.215484135,9.706675215,9.971381506,9.781598548,9.873581926,9.232896797,9.823410146,8.260626152,10.34277445,9.62368639,10.35955878,10.22893157,10.06208609,9.270430804
"MAP4K2",7.5133232,7.3777715,6.681358918,9.232896797,8.378911074,6.820199568,8.00561246,9.13387976,8.520247433,7.890047338,6.725302684,8.399225734,8.593974036,8.503062167,9.528275618,7.107984002,7.336897307,8.886104679,7.417309802,8.333250409,9.506193983,7.685305259,8.726224188,9.303184157
"MAPK1",10.37422105,8.346236184,8.025683457,10.101207,9.755919087,8.465076388,11.03094982,9.891644702,10.2508849,10.09052434,8.213288523,9.740415998,10.0802362,9.773339873,9.600983351,7.497256295,9.714679171,8.695441096,10.87955928,9.682321395,9.882000641,9.862510654,10.01990331,10.40207421
"MAPK11",6.553246151,6.401515313,6.443242035,6.12007541,6.553246151,7.164699309,5.868685462,6.733396408,6.973530142,6.540493985,6.15465952,7.585755915,7.236337727,8.206082676,8.15553276,5.751293975,7.127496029,8.047822667,7.464307888,7.19731174,6.595352333,6.257505333,7.75511313,8.80166959
"MAPK14",10.6708669,10.47072146,7.972316238,10.42656825,10.17255535,7.155659982,12.20207474,10.99691617,10.51713978,10.26213034,8.739783326,10.35359732,10.45537563,10.33470747,10.47072146,10.2508849,9.806821438,8.475556077,10.60971728,10.53520036,10.74637584,10.91941446,10.52223285,10.85128361
"MAPK3",9.12777082,7.366541662,6.12007541,10.65679742,9.470221313,6.595352333,10.65679742,9.412541512,9.412541512,8.85474936,6.328135,9.309944821,9.364284756,8.957669411,8.206082676,7.983991232,8.909842072,7.73757935,7.115580508,9.044116828,9.433537062,8.837581298,9.11937568,8.963382147
"MAPK8",8.580551883,6.725302684,6.603386273,9.781598548,8.980454209,6.394673207,9.512521462,9.309944821,9.215484135,9.111959867,6.184601312,8.702125891,8.420666121,8.726224188,7.618386956,5.785406727,8.1670553,6.475726672,7.869504377,8.490039347,9.499609376,7.568048303,8.762588489,9.412541512
"MAPKAPK2",8.312372658,9.063804102,7.250712993,11.01400126,10.74160999,5.207823227,9.724272107,10.45537563,9.326049944,10.03000856,7.07346294,9.938599166,9.682321395,9.993066229,8.756816672,7.456050174,10.13043429,8.366327905,10.06680793,9.380835365,10.34277445,10.29068241,9.682321395,10.05203166
"MARCO",7.250712993,7.213215356,7.313990633,7.58355173,7.320452483,7.652645914,6.863239396,7.326666306,7.474814358,8.287717698,7.058413715,7.474814358,7.745477395,6.059608642,7.127496029,7.320452483,6.125420774,8.570506867,7.656395615,9.466589596,7.213215356,6.317835022,8.702125891,7.028108429
"MASP1",9.084617537,7.538070542,7.535096719,7.937189802,8.482481489,8.220642815,7.663758768,8.823052944,10.2095304,8.564997875,7.965295353,9.364284756,9.49634286,9.364284756,8.985376975,7.200130645,8.835577245,7.861291642,10.74637584,8.747940597,11.12961288,9.006494929,9.466589596,8.742550382
"MASP2",8.635249075,11.47025424,9.62368639,7.557648648,10.62209028,7.992366994,8.662970546,9.833017943,10.23712629,8.542384025,7.987856514,10.26213034,11.0474582,11.42107664,9.62368639,8.616685363,9.859458477,8.860274812,8.909842072,10.5472852,8.72894982,10.2508849,11.59853674,8.118660168
"MAVS",10.97811082,9.20841465,9.740415998,9.406813051,10.12327029,9.72834045,11.27525845,9.859458477,10.101207,10.43529498,9.886822671,9.682321395,9.781598548,10.23712629,9.833017943,8.40218602,10.07152977,11.51571174,8.157815904,9.634404303,10.59381062,9.652341167,9.891644702,9.971381506
"MBL2",5.251387517,6.009667166,6.505716142,8.418153218,8.558403842,7.139557475,7.095447866,6.294694527,10.81824678,9.282655168,6.611420213,9.256964736,10.19572853,9.528275618,9.740415998,5.24185934,7.298577168,6.891569626,7.240449103,10.41186098,8.299897128,9.828214045,10.53520036,8.333250409
"MCAM",7.535096719,5.762240037,5.40498677,8.905931605,8.299897128,6.87450956,8.638274971,8.444851707,8.570506867,8.371697779,6.222339352,8.473448975,8.681447534,8.120628477,7.5879601,6.334851504,9.282655168,6.585780314,6.585780314,7.00106292,8.451787957,7.38066416,8.49709531,8.525260786
"MEF2C",7.194492835,6.553246151,7.200130645,9.048282796,9.422649829,7.743271006,8.083648089,8.940513086,8.627124421,9.275994207,7.505250909,9.597909213,8.992781935,8.784770412,7.977229491,7.274419545,9.314248528,7.747683784,7.194492835,8.6060964,8.520247433,8.860274812,8.80166959,8.756816672
"MEFV",7.598401739,6.280948348,7.087845984,5.89971157,8.759702581,7.437483542,6.74783985,7.838748076,7.525490476,5.631993395,6.868874478,8.09216041,7.270193827,7.492539086,6.651770756,7.417309802,7.017610707,7.441886523,7.053561112,7.012445324,6.516027102,6.12007541,7.317221558,8.162842098
"MERTK",9.541989648,7.40776658,6.047690794,9.344169744,9.512521462,6.138256822,9.521238838,8.868807091,9.613770183,8.86349004,6.350405649,9.236075246,9.512521462,9.314248528,8.985376975,7.941737216,8.351789987,7.283478003,9.336385183,9.859458477,9.859458477,10.74637584,9.806821438,9.928523222
"MFGE8",12.69274229,9.011054262,7.3777715,9.659678505,8.371697779,7.792191597,11.83672428,9.732408792,10.35359732,10.86511502,8.873028221,10.32664048,10.11028446,10.38853234,8.716856461,9.702296715,11.10580396,9.044116828,9.452832552,9.392829244,9.046199812,8.767458951,8.705866398,9.62368639
"MICA",8.203843101,7.958631071,7.850180552,8.122596786,8.086994524,7.920641094,8.883525312,8.250593025,8.873028221,7.449304149,7.600851314,8.63992987,8.63992987,8.86349004,7.969582816,8.227937838,8.001291711,9.524757228,9.097545063,8.337182927,8.960525779,7.671547799,8.638274971,7.949610018
"MICB",8.759702581,8.591651585,6.886767175,8.1670553,9.040303687,7.326666306,8.558403842,9.264969899,8.086994524,8.102611804,6.965759527,8.162842098,8.180436862,8.00963711,8.860274812,7.573281131,7.087845984,9.693952184,9.282655168,8.15553276,9.466589596,8.650394976,9.20841465,7.456050174
"MIF",13.67868456,12.14377682,8.92295585,12.54218813,14.9235035,3.742140789,9.426315556,11.83672428,12.69274229,11.65049586,11.01400126,11.88133891,9.528275618,12.63820875,11.3209348,9.161153237,11.97459186,8.619377069,12.99489222,11.77554511,11.88133891,11.83672428,11.57622378,13.22134834
"MME",8.218186882,9.965420932,9.499609376,10.01500009,8.622068775,9.409677282,7.758133783,8.075305522,7.600851314,7.547510946,9.293535789,6.102441036,7.525490476,9.10655086,7.799593004,8.40218602,7.581386965,9.139593148,7.858453327,7.806078494,8.440553302,11.08864468,9.364284756,7.898477416
"MNX1",7.103606586,6.553246151,7.605397443,5.68489043,7.155659982,7.430568728,5.89971157,6.611420213,6.053649718,5.713983513,7.236337727,6.009667166,5.392399208,6.662108482,7.850180552,7.232226351,6.35924329,7.194492835,7.999015186,5.868685462,4.904039998,5.97698894,6.812094966,5.769951415
"MPPED1",10.63705195,9.634404303,11.42107664,8.246054343,8.231745867,10.60971728,8.503062167,9.176168402,9.056789215,7.131815044,10.01009687,8.337182927,8.624596598,9.470221313,8.742550382,9.275994207,10.05203166,7.808229883,9.364284756,8.737016271,7.38602445,7.733914822,10.12327029,8.510721405
"MR1",7.682067339,8.302961408,8.992781935,8.28443925,7.726580962,10.12327029,7.974772864,7.958631071,8.054053283,8.309213129,8.405146305,7.838748076,7.836547902,7.920641094,7.164699309,7.789959748,8.330286773,10.0802362,8.866705267,8.327323137,8.149871505,8.561700859,7.417309802,8.320116984
